timestamp,x,angle,theta1,theta2,x_target,phi_target,pwm_x,pwm_phi
0,0,0,-0.0016,-0.0016,1.6,20,0,0
0.113,0,0,0,-0.0016,1.6,20,1,24
0.146,0,0,-0.0016,-0.0032,1.6,20,6,100
0.18,0.0975,0.264,0,-0.0032,1.6,20,9,100
0.238,0.0975,0.264,-0.0016,-0.0032,1.6,20,13,100
0.273,0.0975,0.264,-0.0016,-0.0032,1.6,20,19,100
0.308,0.0975,0.264,-0.0016,-0.0032,1.6,20,23,100
0.369,0.0975,0.264,-0.0016,-0.0032,1.6,20,26,100
0.428,0.0975,0.264,-0.0032,-0.0032,1.6,20,31,100
0.469,0.0975,0.264,-0.0016,-0.0032,1.6,20,37,100
0.523,0.0975,0.264,-0.0016,-0.0032,1.6,20,41,100
0.558,0.0975,0.264,-0.0016,-0.0032,1.6,20,46,100
0.618,0.0975,0.264,-0.0016,-0.0032,1.6,20,49,100
0.671,0.0975,0.264,-0.0016,-0.0016,1.6,20,54,100
0.708,0.0975,0.264,-0.0016,-0.0032,1.6,20,58,100
0.766,0.0975,0.264,0,-0.0016,1.6,20,62,100
0.825,0.0975,0.264,0,-0.0016,1.6,20,67,100
0.871,0.0975,0.264,0,-0.0016,1.6,20,72,100
0.923,0.0975,0.264,0,-0.0016,1.6,20,75,100
0.983,0.0975,0.264,-0.0112,-0.0192,1.6,20,79,100
1.054,0.0975,0.264,-0.0128,-0.0224,1.6,20,84,100
1.122,0.0975,0.264,-0.0144,-0.0272,1.6,20,89,100
1.183,0.0975,0.264,-0.0176,-0.0352,1.6,20,93,100
1.241,0.0975,0.264,-0.0192,-0.0368,1.6,20,98,100
1.281,0.0975,0.264,-0.0208,-0.0352,1.6,20,100,100
1.339,0.0975,1.78,-0.0176,-0.0368,1.6,20,100,100
1.397,0.0975,1.78,-0.0192,-0.024,1.6,20,100,100
1.432,0.0975,1.78,-0.0192,-0.024,1.6,20,100,100
1.491,0.0975,1.78,-0.0176,-0.0128,1.6,20,100,100
1.56,0.0975,1.78,-0.0144,-0.0096,1.6,20,100,100
1.614,0.0975,1.78,-0.0064,-0.0048,1.6,20,100,100
1.675,0.0975,3.115,-0.008,-0.0016,1.6,20,100,100
1.736,0.2425,3.115,-0.0112,0.016,1.6,20,100,100
1.806,0.2425,3.115,-0.0112,0.016,1.6,20,100,100
1.864,0.2425,3.115,-0.008,0.0208,1.6,20,100,100
1.909,0.2425,3.115,-0.008,0.024,1.6,20,100,100
1.972,0.2425,4.301,-0.0048,0.0304,1.6,20,100,100
2.022,0.2425,4.301,-0.0048,0.0272,1.6,20,100,100
2.081,0.3625,4.301,-0.0048,0.0224,1.6,20,100,100
2.112,0.3625,4.301,-0.0112,0.0176,1.6,20,100,100
2.171,0.3625,4.301,0,-0.0064,1.6,20,100,100
2.205,0.3625,4.301,-0.0032,-0.0096,1.6,20,100,100
2.265,0.3625,4.301,0,-0.024,1.6,20,100,100
2.301,0.3625,5.955,0,-0.0256,1.6,20,100,100
2.357,0.3625,5.955,-0.0032,-0.0288,1.6,20,100,100
2.393,0.3625,5.955,-0.0064,-0.0288,1.6,20,100,100
2.456,0.515,5.955,-0.0064,-0.0304,1.6,20,100,100
2.519,0.515,5.955,-0.016,-0.0304,1.6,20,100,100
2.553,0.515,5.955,-0.016,-0.032,1.6,20,100,100
2.607,0.515,5.955,-0.016,-0.0304,1.6,20,100,100
2.644,0.515,6.856,-0.0176,-0.0272,1.6,20,100,100
2.704,0.6925,6.856,-0.0208,-0.0224,1.6,20,100,100
2.764,0.6925,6.856,-0.0128,-0.0176,1.6,20,100,100
2.798,0.6925,6.856,-0.008,-0.0064,1.6,20,100,100
2.855,0.6925,6.856,-0.008,0.0064,1.6,20,100,100
2.888,0.6925,6.856,-0.0096,0.0176,1.6,20,100,100
2.972,0.6925,7.515,-0.0128,0.016,1.6,20,100,100
3.031,0.865,7.515,-0.016,0.0224,1.6,20,100,100
3.093,0.865,7.515,-0.0112,0.0256,1.6,20,100,100
3.153,0.865,7.515,-0.016,0.0192,1.6,20,100,100
3.189,0.865,7.515,-0.008,0.016,1.6,20,100,100
3.222,0.865,7.515,-0.008,0.008,1.6,20,100,100
3.255,0.865,7.515,-0.0016,0.0016,1.6,20,100,100
3.285,0.865,7.515,-0.0016,-0.0032,1.6,20,100,100
3.319,0.865,8.899,-0.0064,-0.0048,1.6,20,100,100
3.356,1.0375,8.899,-0.0048,-0.0064,1.6,20,100,100
3.414,1.0375,8.899,-0.0032,-0.0224,1.6,20,100,100
3.447,1.0375,8.899,-0.0032,-0.0224,1.6,20,100,100
3.507,1.0375,8.899,-0.008,-0.024,1.6,20,100,100
3.555,1.0375,8.899,-0.008,-0.0272,1.6,20,100,100
3.599,1.0375,8.899,-0.0064,-0.0304,1.6,20,100,100
