t,x,v,a,phi,phi_v,phi_a
0.31,0.0003802301691518266,0.0035051422915180672,0.02256404699510384,0.004752877114397832,0.04381427864397584,0.28205058743879796
0.32,0.00041757407029714667,0.0037343901145320047,0.023285203360445057,0.005219675878714333,0.04667987643165006,0.2910650420055633
0.33,0.0004572825338844164,0.003970846358726968,0.024005721350174657,0.0057160316735552046,0.04963557948408711,0.30007151687718375
0.34,0.0004994275792997713,0.004214504541535498,0.024725581210923362,0.006242844741247141,0.052681306769193734,0.309069765136542
0.35000000000000003,0.0005440811591292257,0.004465357982945436,0.025444763207375497,0.0068010144891153205,0.05581697478681795,0.3180595400921932
0.36,0.0005913151571860559,0.004723399805683008,0.026163247622793158,0.007391439464825697,0.0590424975710376,0.32704059528491436
0.37,0.0006412013865400688,0.004988622935401299,0.026881014759558113,0.008015017331750859,0.06235778669251624,0.33601268449447613
0.38,0.0006938115875488106,0.00526102010087417,0.027598044939725064,0.00867264484436013,0.06576275126092712,0.3449755617465633
0.39,0.0007492174258907686,0.0055405838341958,0.028314318505548962,0.009365217823634605,0.0692572979274475,0.35392898131936246
0.4,0.00080749049060062,0.005827306470985149,0.029029815820028233,0.01009363113250775,0.07284133088731437,0.3628726977503535
0.41000000000000003,0.0008687022921065836,0.006121180150596365,0.029744517267443413,0.010858778651332295,0.07651475188245457,0.37180646584304283
0.42,0.0009329242602699238,0.0064221968163340176,0.030458403253891653,0.011661553253374047,0.08027746020417523,0.38073004067364496
0.43,0.0010002277424266657,0.006730348215674198,0.03117145420782857,0.012502846780333322,0.08412935269592747,0.38964317759785716
0.44,0.0010706840014315716,0.007045625900490589,0.03188365058060267,0.013383550017894645,0.08807032375613237,0.398545632257534
0.45,0.001144364213704434,0.007368021227286251,0.03259497284698949,0.014304552671305426,0.09210026534107815,0.40743716058736845
0.46,0.001221339467278738,0.007697525357430379,0.03330540150573062,0.015266743340984225,0.09621906696787974,0.4163175188216329
0.47000000000000003,0.0013016807598527464,0.008034129257400864,0.03401491708006519,0.016271009498159333,0.10042661571751081,0.4251864635008151
0.48,0.0013854589968430632,0.008377823699031683,0.034723500118265596,0.017318237460538292,0.10472279623789604,0.4340437514783191
0.49,0.0014727449894407249,0.008728599259766176,0.035431131194171676,0.018409312368009065,0.1091074907470772,0.442889139927146
0.5,0.001563609452669876,0.009086446322915116,0.03613779090771681,0.019545118158373457,0.11358057903643896,0.4517223863464613
0.51,0.0016581230034490814,0.009451355077920512,0.03684345988546802,0.02072653754311352,0.11814193847400642,0.4605432485683493
0.52,0.0017563561586553262,0.009823315520624477,0.03754811878115662,0.02195445198319158,0.12279144400780595,0.46935148476445754
0.53,0.0018583793331907626,0.010202317453543644,0.03825174827620193,0.023229741664884535,0.12752896816929557,0.47814685345252544
0.54,0.0019642628380522474,0.010588350486148515,0.038954329080243766,0.0245532854756531,0.13235438107685646,0.4869291135030471
0.55,0.0020740768784037328,0.01098140403514852,0.039655841931677656,0.025925960980046667,0.1372675504393565,0.4956980241459699
0.56,0.0021878915516515534,0.011381467324782069,0.04035626759817242,0.027348644395644425,0.14226834155977586,0.5044533449771543
0.5700000000000001,0.0023057768455226734,0.011788529387111968,0.04105558687720404,0.02882221056903342,0.1473566173388996,0.5131948359650514
0.58,0.0024278026361459347,0.01220257906232615,0.04175378059658435,0.03034753295182419,0.1525322382790769,0.5219222574573051
0.59,0.002554038686136371,0.012623604999043655,0.04245082961497875,0.03192548357670465,0.1577950624880457,0.5306353701872337
0.6,0.0026845546426826285,0.013051595654625724,0.04314671482243213,0.03355693303353286,0.16314494568282156,0.5393339352804019
0.61,0.0028194200356375515,0.013486539295492298,0.04384141714090482,0.0352427504454694,0.16858174119365374,0.5480177142613104
0.62,0.0029587042756119898,0.01392842399744382,0.04453491752478113,0.03698380344514988,0.17410529996804777,0.5566864690597639
0.63,0.003102476652071869,0.01437723764598792,0.045227196961395655,0.03878095815089837,0.17971547057484902,0.5653399620174456
0.64,0.003250806331438586,0.014832967936671734,0.04591823647155822,0.04063507914298233,0.18541209920839669,0.573977955894478
0.65,0.003403762355192777,0.015295602375419085,0.046608017110073924,0.04254702943990972,0.19119502969273858,0.5826002138759236
0.66,0.0035614136379815095,0.015765128278873212,0.04729651996625778,0.044517670474768865,0.19706410348591516,0.5912064995782229
0.67,0.0037238289657289514,0.01624153277474424,0.047983726164453275,0.0465478620716119,0.20301915968430304,0.5997965770556668
0.68,0.0038910769937505743,0.016724802802162278,0.04866961686455767,0.04863846242188219,0.2090600350270285,0.6083702108069702
0.6900000000000001,0.004063226244870928,0.017214925112035394,0.04935417326252956,0.050790328060886604,0.21518656390044244,0.616927165781618
0.7000000000000001,0.004240345107545057,0.01771188626741287,0.05003737659091019,0.053004313844313214,0.22139857834266086,0.6254672073863765
0.71,0.004422501833983593,0.018215672643853598,0.05071920811933854,0.05528127292479491,0.22769590804816997,0.6339901014917326
0.72,0.004609764538281589,0.01872627042979964,0.05139964915505356,0.05762205672851987,0.2340783803724955,0.6424956144381696
0.73,0.0048022011945511355,0.01924366562695467,0.052078681043421504,0.0600275149318892,0.24054582033693336,0.6509835130427688
0.74,0.004999879635057817,0.01976784405066807,0.052756285168443356,0.06249849543822271,0.24709805063335089,0.6594535646055429
0.75,0.005202867548361052,0.020298791330323536,0.053432442953256325,0.06503584435451315,0.2537348916290442,0.6679055369157028
0.76,0.005411232477458385,0.020836492909733197,0.05410713586065409,0.0676404059682298,0.26045616137166494,0.6763391982581773
0.77,0.00562504181793375,0.021380934047536618,0.05478034539359161,0.07031302272417188,0.26726167559420777,0.6847543174198972
0.78,0.005844362816109801,0.02193209981760503,0.05545205309568889,0.0730545352013725,0.2741512477200629,0.6931506636961099
0.79,0.006069262567204304,0.022489975109450396,0.05612224055173698,0.0758657820900538,0.28112468886812997,0.7015280068967122
0.8,0.006299808013490702,0.02305454462863977,0.05679088938820957,0.07874760016863377,0.28818180785799713,0.7098861173526205
0.81,0.006536065942462848,0.023625792897214587,0.057457981273764495,0.08170082428078561,0.2953224112151824,0.718224765922057
0.8200000000000001,0.006778102985003999,0.02420370425411506,0.05812349791973759,0.08472628731254998,0.30254630317643827,0.7265437239967198
0.8300000000000001,0.007025985613560092,0.02478826285560934,0.05878742108065271,0.08782482016950115,0.3098532856951168,0.7348427635081589
0.84,0.007279780140317374,0.025379452675728113,0.05944973255472465,0.09099725175396715,0.31724315844660145,0.7431216569340565
0.85,0.007539552715384412,0.025977257506703832,0.060110414184347434,0.09424440894230512,0.3247157188337979,0.7513801773043421
0.86,0.007805369324978563,0.02658166095941506,0.06076944785659982,0.09756711656223202,0.3322707619926883,0.7596180982074985
0.87,0.00807729578961692,0.027192646463835828,0.061426815503741634,0.1009661973702115,0.3399080807979479,0.7678351937967703
0.88,0.00835539776231182,0.027810197269489894,0.06208249910370743,0.10444247202889771,0.3476274658686237,0.7760312387963431
0.89,0.00863974072677092,0.028434296445909977,0.06273648068059988,0.10799675908463646,0.35542870557387474,0.7842060085074987
0.9,0.008930389995601938,0.02906492688310189,0.06338874230518467,0.1116298749450242,0.36331158603877367,0.7923592788148082
0.91,0.009227410708522074,0.02970207129201367,0.0640392660953757,0.11534263385652592,0.3712758911501709,0.8004908261921961
0.92,0.009530867830572168,0.030345712205009406,0.06468803421673837,0.11913584788215209,0.3793214025626176,0.8086004277092301
0.93,0.009840826150335654,0.030995831976348438,0.06533502888296741,0.12301032687919565,0.3874478997043555,0.8166878610370937
0.9400000000000001,0.010157350278162341,0.031652412782668754,0.06598023235637306,0.12696687847702923,0.39565515978335947,0.824752904454662
0.9500000000000001,0.0104805046443971,0.0323154366234759,0.06662362694838109,0.13100630805496372,0.40394295779344874,0.8327953368547636
0.96,0.010810353497613463,0.032984885321636376,0.06726519502000226,0.13512941872016826,0.41231106652045474,0.8408149377500312
0.97,0.011146960902852223,0.033660740523875944,0.06790491898232137,0.13933701128565276,0.42075925654844937,0.8488114872790192
0.98,0.01149039073986505,0.0343429837012828,0.06854278129698674,0.1436298842483131,0.4292872962660351,0.8567847662123318
0.99,0.011840706701363208,0.03503159614981568,0.06917876447667705,0.14800883376704005,0.437894951872696,0.8647345559584602
1.0,0.012197972291271373,0.035726558990816344,0.06981285108559401,0.1524746536408921,0.4465819873852043,0.8726606385699276
1.01,0.01256225082298665,0.03642785317152756,0.0704450237399342,0.15702813528733306,0.45534816464409456,0.8805627967491764
1.02,0.0129336054176428,0.03713545946561503,0.07107526510836092,0.16167006772053494,0.46419324332018785,0.8884408138545102
1.03,0.013312099002379747,0.03784935847369478,0.07170355791249264,0.16640123752974678,0.47311698092118476,0.8962944739061562
1.04,0.013697794308618396,0.03856953062386488,0.07232988492736382,0.17122242885772987,0.482119132798311,0.904123561592049
1.05,0.014090753870340818,0.039295956172242054,0.07295422898190296,0.17613442337926014,0.49119945215302574,0.911927862273787
1.06,0.014491040022375848,0.04002861520350294,0.073576572959402,0.18113800027969804,0.5003576900437867,0.9197071619925223
1.07,0.014898714898690149,0.040767487631430094,0.07419689979798541,0.18623393623362677,0.5095935953928762,0.9274612474748201
1.08,0.015313840430684776,0.04151255319946265,0.07481519249107997,0.1914230053835596,0.5189069149932831,0.9351899061385005
1.09,0.015736478345497292,0.04226379148125169,0.07543143408788033,0.19670597931871608,0.5282973935156462,0.9428929260985042
1.1,0.016166690164309494,0.043021181881220255,0.07604560769381152,0.20208362705386862,0.5377647735152532,0.9505700961726482
1.11,0.016604537200660775,0.043784703635127924,0.07665769647099488,0.20755671500825962,0.5473087954390992,0.9582212058874384
1.12,0.017050080558767177,0.04455433581064015,0.07726768363870533,0.21312600698458967,0.556929197633002,0.9658460454838091
1.1300000000000001,0.017503381131846196,0.04533005730790203,0.07787555247383456,0.2187922641480774,0.5666257163487753,0.9734444059229297
1.1400000000000001,0.017964499600447367,0.046111846860116844,0.0784812863113573,0.22455624500559201,0.5763980857514606,0.981016078891972
1.1500000000000001,0.01843349643078866,0.046899683034129176,0.07908486854477058,0.23041870538485815,0.5862460379266148,0.9885608568096338
1.16,0.018910431873098783,0.047693544231012255,0.07968628262656104,0.23638039841373468,0.5961693028876532,0.9960785328320121
1.17,0.019395365959965386,0.0484934086866604,0.08028551206866463,0.24244207449956723,0.606167608583255,1.0035689008583037
1.18,0.01988835850468924,0.04929925447238555,0.08088254044289617,0.24860448130861543,0.6162406809048193,1.0110317555362014
1.19,0.020389469099644425,0.05011105949551832,0.0814773513814232,0.2548683637455552,0.626388243693979,1.0184668922677942
1.2,0.02089875711464457,0.05092880150001401,0.08206992857720703,0.26123446393305694,0.6366100187501752,1.0258741072150912
1.21,0.021416281695315193,0.05175245806706246,0.08266025578443845,0.26770352119143975,0.6469057258382809,1.0332531973054782
1.22,0.02194210176147222,0.05258200661570278,0.08324831681900263,0.2742762720184026,0.6572750826962848,1.0406039602375294
1.23,0.022476276005506647,0.053417424403442514,0.08383409555891078,0.28095345006883293,0.6677178050430315,1.0479261944863871
1.24,0.02301886289077546,0.054258688526880997,0.0844175759447386,0.28773578613469303,0.6782336065860125,1.0552196993092344
1.25,0.023569920649998834,0.055105775922337286,0.08499874198007809,0.2946240081249852,0.6888221990292162,1.0624842747509744
1.26,0.02412950728366366,0.05595866336648256,0.08557757773197255,0.3016188410457955,0.699483292081032,1.0697197216496535
1.27,0.024697680558433428,0.05681732747697674,0.08615406733134233,0.3087210069804176,0.7102165934622092,1.0769258416417793
1.28,0.02527449800556452,0.057681744713109405,0.08672819497343408,0.3159312250695563,0.7210218089138676,1.0841024371679275
1.29,0.025860016919328977,0.05855189137644542,0.087299944918251,0.323250211491612,0.7318986422055678,1.0912493114781374
1.3,0.026454294355443723,0.059427743611474425,0.0878693014909792,0.33067867944304624,0.7428467951434303,1.0983662686372409
1.31,0.02705738712950637,0.060309277406265,0.08843624908242351,0.3382173391188294,0.7538659675783126,1.105453113530297
1.32,0.027669351815437598,0.061196468593122895,0.08900077214942272,0.34586689769296974,0.7649558574140363,1.1125096518677824
1.33,0.028290244743930132,0.06208929284925346,0.08956285521529196,0.3536280592991264,0.7761161606156682,1.119535690191148
1.34,0.028920122000904422,0.06298772569742873,0.09012248287024772,0.361501525011305,0.7873465712178592,1.1265310358781033
1.35,0.029559039425971007,0.06389174250665841,0.09067963977181306,0.36948799282463735,0.7986467813332303,1.1334954971476574
1.36,0.030207052610899655,0.064801318492865,0.09123431064524193,0.3775881576362455,0.8100164811608124,1.140428883065514
1.37,0.03086421689809529,0.06571642871956325,0.09178648028395561,0.38580271122619086,0.8214553589945406,1.147331003549451
1.3800000000000001,0.03153058737908073,0.06663704809854411,0.09233613354995285,0.39413234223850896,0.8329631012318014,1.1542016693744106
1.3900000000000001,0.03220621889298635,0.0675631513905623,0.09288325537420497,0.4025777361623293,0.8445393923820288,1.1610406921775562
1.4000000000000001,0.03289116602504664,0.06849471320602821,0.09342783075708752,0.4111395753130828,0.8561839150753525,1.1678478844635964
1.41,0.033585483105103675,0.06943170800570406,0.09396984476879727,0.41981853881379577,0.8678963500713007,1.1746230596099694
1.42,0.03428922420611772,0.07037411010140415,0.09450928254974567,0.42861530257647135,0.8796763762675519,1.1813660318718167
1.43,0.035002443142684705,0.07132189365669897,0.09504612931097167,0.4375305392835587,0.8915236707087371,1.188076616387146
1.44,0.03572519346956094,0.07227503268762359,0.09558037033454841,0.4465649183695116,0.9034379085952948,1.19475462918186
1.45,0.036457528480194845,0.07323350106338994,0.09611199097399048,0.45571910600243537,0.9154187632923743,1.201399887174881
1.46,0.03719950120526588,0.0741972725071034,0.09664097665465082,0.4649937650658233,0.9274659063387924,1.2080122081831346
1.47,0.037951164411230705,0.07516632059648296,0.09716731287411837,0.4743895551403837,0.939579007456037,1.2145914109264855
1.48,0.03871257059887657,0.07614061876458576,0.09769098520261907,0.4839071324859569,0.9517577345573222,1.2211373150327443
1.49,0.03948377200188192,0.07712014030053534,0.09821197928341074,0.4935471500235238,0.9640017537566918,1.2276497410426301
1.5,0.040264820585384456,0.07810485835025398,0.09873028083318136,0.5033102573173056,0.9763107293781748,1.234128510414767
1.51,0.04105576804455645,0.07909474591719896,0.0992458756424272,0.5131971005569554,0.9886843239649872,1.2405734455303463
1.52,0.04185666580318747,0.08008977586310252,0.0997587495758609,0.5232083225398433,1.0011221982887817,1.2469843696982563
1.53,0.04266756501227463,0.08108992090871618,0.1002688885727833,0.5333445626534328,1.0136240113589523,1.2533611071597894
1.54,0.04348851654862022,0.08209515363455819,0.1007762786474721,0.5436064568577526,1.0261894204319775,1.2597034830933995
1.55,0.04431957101343687,0.08310544648166562,0.10128090588957389,0.5539946376679608,1.0388180810208203,1.2660113236196757
1.56,0.04516077873096037,0.08412077175234967,0.1017827564644816,0.5645097341370044,1.051509646904371,1.2722844558060165
1.57,0.04601218974706992,0.08514110161095526,0.10228181661370711,0.5751523718383739,1.0642637701369406,1.2785227076713368
1.58,0.04687385382791615,0.08616640808462381,0.10277807265525948,0.5859231728489518,1.0770801010577977,1.2847259081907536
1.59,0.047745820458556756,0.08719666306406045,0.10327151098403278,0.5968227557319594,1.0899582883007557,1.290893887300415
1.6,0.0486281388415998,0.08823183830430446,0.10376211807216762,0.6078517355199974,1.102897978803806,1.2970264759020966
1.61,0.049520857895854836,0.0892719054255038,0.10424988046941891,0.6190107236981853,1.1158988178187976,1.3031235058677315
1.62,0.05042402625499176,0.09031683591369284,0.10473478480353474,0.630300328187397,1.1289604489211607,1.3091848100441728
1.6300000000000001,0.051337692266207505,0.09136660112157449,0.10521681778061787,0.6417211533275937,1.142082514019681,1.3152102222577233
1.6400000000000001,0.052261903988900564,0.0924211722693052,0.10569596618549351,0.6532737998612569,1.1552646533663151,1.3211995773186769
1.6500000000000001,0.053196709193353404,0.09348052044528436,0.10617221688206668,0.6649588649169175,1.1685065055660546,1.3271527110258252
1.6600000000000001,0.05414215535942288,0.09454461660694653,0.10664555681367607,0.6767769419927858,1.1818077075868316,1.3330694601709547
1.67,0.05509828967523846,0.09561343158155788,0.107115973003475,0.6887286209404805,1.1951678947694737,1.3389496625434427
1.68,0.05606515903590862,0.09668693606701603,0.10758345255477003,0.7008144879488575,1.2085867008377005,1.3447931569346205
1.69,0.05704281004223515,0.09776510063265328,0.10804798265136514,0.713035125527939,1.2220637579081661,1.350599783142059
1.7,0.05803128899943558,0.09884789572004334,0.10850955055793296,0.7253911124929445,1.2355986965005417,1.3563693819741651
1.71,0.0590306419158737,0.09993529164381194,0.108968143620361,0.7378830239484211,1.2491911455476494,1.3621017952545222
1.72,0.06004091450179821,0.10102725859245056,0.10942374926608753,0.7505114312724774,1.262840732405632,1.3677968658260875
1.73,0.06106215216808954,0.1021237666291337,0.10987635500445264,0.7632769021011191,1.2765470828641712,1.3734544375556546
1.74,0.062094400025014936,0.10322478569253961,0.11032594842703969,0.7761800003126865,1.2903098211567452,1.3790743553380058
1.75,0.06313770288099167,0.10433028559767449,0.11077251720802012,0.7892212860123958,1.3041285699709313,1.3846564651002535
1.76,0.06419210524135868,0.10544023603670001,0.11121604910448724,0.8024013155169832,1.3180029504587503,1.3902006138060807
1.77,0.06525765130715631,0.10655460657976423,0.11165653195678998,0.8157206413394538,1.331932582247053,1.3957066494598713
1.78,0.06633438497391468,0.10767336667583581,0.11209395368886113,0.8291798121739332,1.3459170834479477,1.4011744211107624
1.79,0.06742234983045009,0.10879648565354146,0.1125283023085677,0.8427793728806259,1.3599560706692682,1.4066037788570962
1.8,0.06852158915767016,0.10992393272200716,0.11295956590802597,0.8565198644708768,1.3740491590250896,1.4119945738503281
1.81,0.06963214592738719,0.11105567697170197,0.11338773266392557,0.8704018240923395,1.3881959621462747,1.417346658299068
1.82,0.07075406280114004,0.11219168737528568,0.11381279083785348,0.8844257850142502,1.402396092191071,1.4226598854731765
1.83,0.07188738212902464,0.11333193278845904,0.11423472877662641,0.8985922766128076,1.4166491598557382,1.4279341097078402
1.84,0.07303214594853281,0.1144763819508182,0.11465353491261002,0.9129018243566599,1.4309547743852278,1.4331691864076235
1.85,0.07418839598339994,0.11562500348671124,0.11506919776401656,0.9273549497924988,1.4453125435838907,1.438364972050199
1.86,0.07535617364246092,0.11677776590609854,0.11548170593523657,0.9419521705307611,1.4597220738262318,1.4435213241904554
1.87,0.07653552001851507,0.11793463760541598,0.11589104811715184,0.9566940002314381,1.4741829700676998,1.4486381014643945
1.8800000000000001,0.07772647588719948,0.11909558686844157,0.11629721308744553,0.9715809485899933,1.4886948358555196,1.4537151635930612
1.8900000000000001,0.07892908170587114,0.12026058186716489,0.11670018971089227,0.986613521323389,1.503257273339561,1.4587523713861517
1.9000000000000001,0.08014337761249773,0.12142959066265942,0.1170999669396898,1.0017922201562213,1.5178698832832427,1.4637495867461325
1.9100000000000001,0.08136940342455733,0.12260258120595868,0.11749653381373862,1.017117542806966,1.5325322650744837,1.468706672671738
1.92,0.08260719863794666,0.12377952133893419,0.1178898794609605,1.032589982974333,1.5472440167366774,1.4736234932619996
1.93,0.08385680242589844,0.12496037879517789,0.11827999309759057,1.04821003032373,1.5620047349397237,1.4784999137198884
1.94,0.08511825363790732,0.126145121200886,0.11866686402845286,1.063978170473841,1.5768140150110752,1.4833358003556674
1.95,0.08639159079866478,0.12733371607574695,0.11905048164729537,1.0798948849833092,1.591671450946837,1.488131020591199
1.96,0.08767685210700309,0.1285261308338319,0.11943083543705102,1.0959606513375382,1.6065766354228992,1.4928854429631322
1.97,0.08897407543484796,0.12972233278448797,0.11980791497012144,1.1121759429355993,1.6215291598060997,1.4975989371265097
1.98,0.0902832983261803,0.13092228913323434,0.12018170990867744,1.1285412290772536,1.6365286141654294,1.502271373858477
1.99,0.09160455799600692,0.13212596698266152,0.12055221000494831,1.1450569749500863,1.6515745872832692,1.5069026250618456
2.0,0.09293789132934026,0.1333333333333333,0.12091940510148974,1.161723641616753,1.6666666666666663,1.5114925637686127
2.0100000000000002,0.09428333488018716,0.13454435508469131,0.12128328513145575,1.1785416860023394,1.6818044385586415,1.5160410641432032
2.02,0.09564092487054678,0.13575899903596242,0.12164384011889434,1.1955115608818347,1.6969874879495304,1.5205480014861883
2.0300000000000002,0.09701069718941747,0.1369772318870692,0.12200106017900836,1.2126337148677184,1.7122153985883652,1.5250132522375948
2.04,0.0983926873918129,0.13819902023954259,0.12235493551842613,1.2299085923976611,1.7274877529942823,1.5294366939803128
2.05,0.09978693069778727,0.13942433059743772,0.12270545643548181,1.2473366337223408,1.7428041324679715,1.5338182054435379
2.06,0.10119346199146978,0.14065312936825222,0.12305261332046791,1.2649182748933723,1.758164117103153,1.5381576665058572
2.07,0.10261231582010825,0.14188538286384708,0.12339639665589763,1.2826539477513532,1.7735672857980886,1.5424549581987135
2.08,0.10404352639312196,0.14312105730137017,0.12373679701677825,1.3005440799140247,1.7890132162671273,1.5467099627097247
2.09,0.10548712758116378,0.14436011880418265,0.12407380507086785,1.3185890947645473,1.8045014850522831,1.550922563385848
2.1,0.10694315291519166,0.14560253340278753,0.12440741157891122,1.3367894114398957,1.8200316675348442,1.5550926447363889
2.11,0.10841163558554927,0.14684826703576087,0.1247376073949244,1.3551454448193658,1.835603337947011,1.559220092436553
2.12,0.10989260844105612,0.14809728555068602,0.12506438346642085,1.3736576055132017,1.8512160693835753,1.5633047933302557
2.13,0.11138610398810701,0.1493495547050893,0.12538773083466542,1.3923262998513377,1.866869433813616,1.5673466354333199
2.14,0.11289215438978081,0.15060504016737933,0.1257076406349325,1.4111519298722601,1.8825630020922417,1.5713455079366612
2.15,0.11441079146495868,0.15186370751778794,0.12602410409673082,1.4301348933119837,1.8982963439723493,1.5753013012091421
2.16,0.11594204668745181,0.15312552224931394,0.12633711254405322,1.449275583593148,1.9140690281164245,1.5792139068006805
2.17,0.1174859511851385,0.154390449768669,0.12664665739562098,1.4685743898142314,1.9298806221083629,1.583083217445247
2.18,0.11904253573911078,0.15565845539722636,0.12695273016509745,1.4880316967388847,1.9457306924653295,1.5869091270637181
2.19,0.1206118307828305,0.15692950437197095,0.12725532246134624,1.5076478847853814,1.9616188046496372,1.5906915307668412
2.2,0.12219386640129504,0.1582035618464533,0.12755442598864908,1.527423330016188,1.9775445230806663,1.5944303248580982
2.21,0.12378867233021247,0.15948059289174393,0.12785003254692923,1.5473584041276558,1.9935074111467992,1.5981254068366146
2.22,0.1253962779551864,0.16076056249739187,0.12814213403198327,1.5674534744398299,2.0095070312173986,1.6017766753997909
2.23,0.12701671231091022,0.1620434355723836,0.12843072243570036,1.5877089038863779,2.025542944654795,1.6053840304462552
2.24,0.1286500040803713,0.16332917694610588,0.12871578984628845,1.6081250510046412,2.0416147118263237,1.6089473730786175
2.25,0.1302961815940644,0.16461775136930937,0.12899732844847966,1.628702269925805,2.0577218921163674,1.6124666056059889
2.2600000000000002,0.13195527282921515,0.16590912351507547,0.1292753305237454,1.6494409103651893,2.0738640439384435,1.6159416315468134
2.27,0.133627305409013,0.16720325797978428,0.12954978845052117,1.6703413176126622,2.0900407247473036,1.619372355631521
2.2800000000000002,0.13531230660185384,0.1685001192840859,0.12982069470440782,1.691403832523173,2.106251491051074,1.6227586838051034
2.29,0.13701030332059258,0.16979967187387243,0.13008804185836997,1.712628791507407,2.1224958984234057,1.6261005232296233
2.3000000000000003,0.1387213221218051,0.1711018801212533,0.13035182258294836,1.7340165265225636,2.1387735015156664,1.6293977822868566
2.31,0.14044538920506042,0.1724067083255314,0.13061202964646523,1.755567365063255,2.155083854069143,1.6326503705808237
2.32,0.14218253041220225,0.1737141207141826,0.13086865591521585,1.7772816301525278,2.171426508927283,1.6358581989401877
2.33,0.1439327712266406,0.17502408144383572,0.1311216943536503,1.7991596403330072,2.1878010180479466,1.6390211794206078
2.34,0.14569613677265314,0.1763365546012556,0.13137113802460243,1.821201709658164,2.204206932515695,1.6421392253075373
2.35,0.14747265181469643,0.17765150420432776,0.13161698008944261,1.8434081476837052,2.2206438025540973,1.6452122511180445
2.36,0.14926234075672687,0.17896889420304446,0.1318592138082858,1.8657792594590856,2.237111177538056,1.6482401726035656
2.37,0.1510652276415318,0.18028868848049348,0.13209783254017615,1.8883153455191473,2.2536086060061686,1.6512229067522144
2.38,0.1528813361500703,0.18161085085384798,0.1323328297432605,1.9110167018758784,2.2701356356731,1.6541603717907583
2.39,0.15471068960082388,0.1829353450753587,0.13256419897496874,1.9338836200102985,2.286691813441984,1.6570524871870829
2.4,0.15655331094915734,0.18426213483334736,0.13279193389219568,1.9569163868644668,2.303276685416842,1.659899173652457
2.41,0.15840922278668937,0.1855911837532026,0.13301602825147585,1.980115284833617,2.319889796915033,1.6627003531434648
2.42,0.16027844734067315,0.18692245539837687,0.13323647590915144,2.003480591758414,2.336530692479711,1.6654559488643805
2.43,0.16216100647338702,0.18825591327138563,0.1334532708215347,2.027012580917337,2.3531989158923206,1.6681658852691905
2.44,0.1640569216815351,0.18959152081480757,0.1336664070450841,2.050711521019188,2.369894010185095,1.6708300880635463
2.45,0.16596621409565798,0.19092924141228731,0.13387587873656404,2.074577676195724,2.3866155176535915,1.6734484842070518
2.46,0.1678889044795534,0.19226903838953885,0.134081680153203,2.0986113059944165,2.403362979869236,1.67602100191504
2.47,0.16982501322970692,0.19361087501535137,0.13428380565284892,2.122812665371335,2.4201359376918923,1.6785475706605935
2.48,0.17177456037473288,0.19495471450259583,0.13448224969412753,2.1471820046841597,2.436933931282448,1.6810281211766087
2.49,0.17373756557482523,0.19630052000923393,0.13467700683659906,2.171719569685314,2.4537565001154245,1.6834625854574847
2.5,0.17571404812121852,0.1976482546393278,0.13486807174089704,2.1964256015152297,2.4706031829915975,1.6858508967612096
2.5100000000000002,0.17770402693565904,0.19899788144405187,0.13505543916887686,2.2213003366957365,2.4874735180506486,1.6881929896109593
2.52,0.1797075205698861,0.20034936342270535,0.13523910398377248,2.2463440071235747,2.5043670427838167,1.690488799797163
2.5300000000000002,0.18172454720512335,0.20170266352372732,0.13541906115032143,2.2715568400640405,2.521283294046592,1.6927382643790345
2.54,0.18375512465158048,0.20305774464571177,0.1355953057348966,2.2969390581447544,2.5382218080713974,1.6949413216861942
