time (s),reference_position (m),actual_position (m)
16.281407035175878,0.3681203403376825,0.3638406966263926
16.4321608040201,0.3644129761629772,0.36011749723004066
16.58291457286432,0.3607199452929343,0.35641004120994707
16.73366834170854,0.35704272419701344,0.35271985116111243
16.884422110552762,0.35338277965484,0.3490484532278552
17.035175879396984,0.3497415678333611,0.3453973729440374
17.185929648241206,0.3461205333640055,0.34176813077901724
17.336683417085425,0.3425211084198435,0.3381622375682177
17.487437185929647,0.3389447117927422,0.33458119000107445
17.63819095477387,0.3353927479705263,0.3310264663255588
17.788944723618087,0.3318666062141369,0.327596851051794
17.93969849246231,0.32836765963478776,0.3240017882662437
18.09045226130653,0.3248972642711272,0.3205346651505711
18.241206030150753,0.3214567581663932,0.317099523246213
18.391959798994975,0.3180474604455741,0.3136977000025061
18.542713567839193,0.31467067039256635,0.31033049909350163
18.693467336683415,0.31132766652733346,0.3069991899717131
18.844221105527637,0.308019705683064,0.30370500795625
18.994974874371856,0.30474802208332985,0.3004491547755693
19.145728643216078,0.30151382641924607,0.2972327994695187
19.2964824120603,0.2983183049266276,0.2940570795450992
19.44723618090452,0.2951626184631502,0.29092310227556745
19.597989949748744,0.292047901585506,0.28783194603300344
19.748743718592962,0.28897526162656484,0.2847846615499278
19.899497487437184,0.2859457777725305,0.28178227301539904
20.050251256281406,0.2829605001401003,0.2788257789245348
20.201005025125625,0.2800204488536242,0.27591615261673175
20.351758793969847,0.2771266131222627,0.2730543424560888
20.50251256281407,0.27427995031714447,0.27024127162672307
20.65326633165829,0.27148138504852604,0.26631752059864866
20.804020100502512,0.26873180824295106,0.26476491082799697
20.95477386934673,0.26603207622040626,0.2621033340579412
21.105527638190953,0.26338300977148243,0.2607416776438266
21.256281407035175,0.26078539323453187,0.25693744988688305
21.407035175879393,0.25823997357282646,0.2544346710016626
21.557788944723615,0.2557474594517175,0.25198629472537837
21.708542713567837,0.25330852031579365,0.24959299407888427
21.85929648241206,0.2509237854660382,0.2472554014434039
22.01005025125628,0.24859384313699007,0.24497410631675282
22.1608040201005,0.24631923957390045,0.24485366943324433
22.31155778894472,0.24410047810989122,0.24058253959438225
22.462311557788944,0.24193801824311478,0.23847321434558302
22.613065326633162,0.239832274713911,0.23825889445936765
22.763819095477384,0.2377836165819689,0.233582398602852
22.914572864321606,0.23579236630348,0.23249569586765823
23.065326633165828,0.23385879880830096,0.22908522823644942
23.21608040201005,0.23198314057711178,0.22880554031810518
23.36683417085427,0.23016556871857263,0.22704948059476254
23.51758793969849,0.22840621004648254,0.22535288869089978
23.668341708542712,0.22670514015693932,0.22371578800211933
23.81909547738693,0.22506238250549737,0.22213814705396076
23.969849246231153,0.22347790748432672,0.22061987944240655
24.120603015075375,0.22195163149936858,0.21916084375904096
24.271356783919597,0.22048341604749844,0.21905620899079353
24.42211055276382,0.21907306679368332,0.21641962666971085
24.572864321608037,0.2177203326481365,0.21513688582157642
24.72361809045226,0.21642490484348098,0.21391225723414878
24.87437185929648,0.21518641601190502,0.21274532049160358
25.0251256281407,0.2140044392623217,0.2116355976943036
25.17587939698492,0.212878487257528,0.2105825525575931
25.326633165829143,0.21180801129136206,0.20958558937066396
25.477386934673365,0.21079240036586322,0.2086440518297593
25.628140703517587,0.2098309802684284,0.20775722176477487
25.778894472361806,0.20892301264897117,0.20692431778194437
25.929648241206028,0.20806769409708403,0.20614449384766148
26.08040201005025,0.20726415521919117,0.20541683783956954
26.23115577889447,0.20651145971571072,0.2047403700908769
26.38190954773869,0.20580860345821117,0.20411404195251465
26.532663316582912,0.20515451356657266,0.20353673439538159
26.683417085427134,0.20454804748614297,0.20300725667168923
26.834170854271356,0.2039879920648966,0.20252434505053296
26.984924623115575,0.20347306263059295,0.20208666163848718
27.135678391959797,0.20300190206793722,0.20169279329148024
27.28643216080402,0.20257307989573548,0.20134125061966612
27.437185929648237,0.20218509134405682,0.20103046708268363
27.58793969849246,0.20183635643138942,0.20075879816875755
27.73869346733668,0.20152521904179732,0.2005245206477096
27.889447236180903,0.2012499460020818,0.20032583188522457
28.040201005025125,0.2010087261589426,0.20016084920374183
28.190954773869343,0.2007996694561296,0.20002760927415486
28.341708542713565,0.2006208060116066,0.1999240675221099
28.492462311557787,0.20047008519470833,0.19984809753306032
28.643216080402006,0.2003453747032955,0.19979749044129574
28.793969849246228,0.20024445964092408,0.19976995428983138
28.94472361809045,0.20016504159398707,0.19976311335019448
29.09547738693467,0.20010473770888915,0.19977450739366426
29.246231155778894,0.2000610797691964,0.199801590908256
29.396984924623112,0.20003151327279411,0.19984173225856522
29.547738693467334,0.20001339650905248,0.19989221278836378
29.698492462311556,0.20000399963597815,0.19995022586844124
29.849246231155774,0.20000050375737288,0.200012875894512
30.0,0.1999999999999993,0.2000771772419679
30.0,0.2,0.2000771772419679
30.100334448160535,0.2,0.2000771772419679
30.20066889632107,0.2,0.2000771772419679
30.301003344481604,0.2,0.2000771772419679
30.401337792642142,0.2,0.2000771772419679
30.501672240802677,0.2,0.2000771772419679
30.60200668896321,0.2,0.2000771772419679
30.702341137123746,0.2,0.2000771772419679
30.80267558528428,0.2,0.2000771772419679
30.903010033444815,0.2,0.2000771772419679
31.00334448160535,0.2,0.2000771772419679
31.103678929765888,0.2,0.19842568432545352
31.204013377926422,0.2,0.2000771772419679
31.304347826086957,0.2,0.2000771772419679
31.40468227424749,0.2,0.2000771772419679
31.505016722408026,0.2,0.2000771772419679
31.60535117056856,0.2,0.2000771772419679
31.705685618729095,0.2,0.2000771772419679
31.806020066889634,0.2,0.2000771772419679
31.906354515050168,0.2,0.2000771772419679
32.0066889632107,0.2,0.2000771772419679
32.10702341137124,0.2,0.2000771772419679
32.207357859531776,0.2,0.2000771772419679
32.30769230769231,0.2,0.2000771772419679
32.408026755852845,0.2,0.2000771772419679
32.508361204013376,0.2,0.2000771772419679
32.608695652173914,0.2,0.2000771772419679
32.709030100334445,0.2,0.2000771772419679
32.80936454849498,0.2,0.2000771772419679
32.90969899665552,0.2,0.2000771772419679
33.01003344481605,0.2,0.2000771772419679
33.11036789297659,0.2,0.2000771772419679
33.21070234113712,0.2,0.2000771772419679
33.31103678929766,0.2,0.2000771772419679
33.41137123745819,0.2,0.2036319448129023
33.51170568561873,0.2,0.19945232613665653
33.61204013377927,0.2,0.2000771772419679
33.7123745819398,0.2,0.2000771772419679
33.812709030100336,0.2,0.2000771772419679
33.91304347826087,0.2,0.2000771772419679
34.013377926421406,0.2,0.2000771772419679
34.11371237458194,0.2,0.2000771772419679
34.214046822742475,0.2,0.2000771772419679
34.31438127090301,0.2,0.2000771772419679
34.414715719063544,0.2,0.2000771772419679
34.51505016722408,0.2,0.2000771772419679
34.61538461538461,0.2,0.2000771772419679
34.71571906354515,0.2,0.2000771772419679
34.81605351170569,0.2,0.2000771772419679
34.91638795986622,0.2,0.2000771772419679
35.01672240802676,0.2,0.2000771772419679
35.11705685618729,0.2,0.2000771772419679
35.21739130434783,0.2,0.2000771772419679
35.31772575250836,0.2,0.2000771772419679
35.4180602006689,0.2,0.2000771772419679
35.51839464882943,0.2,0.2000771772419679
35.618729096989966,0.2,0.2000771772419679
35.719063545150505,0.2,0.2000771772419679
35.819397993311036,0.2,0.2000771772419679
35.919732441471574,0.2,0.2000771772419679
36.020066889632105,0.2,0.2000771772419679
36.12040133779264,0.2,0.2000771772419679
36.22073578595318,0.2,0.2000771772419679
36.32107023411371,0.2,0.2000771772419679
36.42140468227425,0.2,0.2000771772419679
36.52173913043478,0.2,0.2000771772419679
36.62207357859532,0.2,0.2000771772419679
36.72240802675585,0.2,0.2000771772419679
36.82274247491639,0.2,0.2000771772419679
36.92307692307692,0.2,0.2000771772419679
37.02341137123746,0.2,0.2000771772419679
37.123745819397996,0.2,0.2000771772419679
37.22408026755853,0.2,0.2000771772419679
37.324414715719065,0.2,0.2000771772419679
37.424749163879596,0.2,0.2000771772419679
37.525083612040135,0.2,0.2000771772419679
37.62541806020067,0.2,0.2000771772419679
37.725752508361204,0.2,0.2000771772419679
37.82608695652174,0.2,0.2000771772419679
37.92642140468227,0.2,0.2000771772419679
38.02675585284281,0.2,0.2000771772419679
38.12709030100334,0.2,0.19857545360659534
38.22742474916388,0.2,0.2000771772419679
38.32775919732441,0.2,0.2000771772419679
38.42809364548495,0.2,0.2000771772419679
38.52842809364549,0.2,0.2000771772419679
38.62876254180602,0.2,0.2000771772419679
38.72909698996656,0.2,0.2000771772419679
38.82943143812709,0.2,0.2000771772419679
38.929765886287626,0.2,0.2000771772419679
39.030100334448164,0.2,0.19868488893141717
39.130434782608695,0.2,0.2000771772419679
39.23076923076923,0.2,0.2000771772419679
39.331103678929765,0.2,0.2000771772419679
39.4314381270903,0.2,0.2000771772419679
39.531772575250834,0.2,0.2000771772419679
39.63210702341137,0.2,0.2000771772419679
39.7324414715719,0.2,0.19943763535366182
39.83277591973244,0.2,0.2000771772419679
39.93311036789298,0.2,0.2000771772419679
40.03344481605351,0.2,0.2000771772419679
40.13377926421405,0.2,0.2000771772419679
40.23411371237458,0.2,0.2000771772419679
40.33444816053512,0.2,0.2000771772419679
40.434782608695656,0.2,0.2000771772419679
40.53511705685619,0.2,0.2000771772419679
40.635451505016725,0.2,0.2000771772419679
40.735785953177256,0.2,0.2000771772419679
40.836120401337794,0.2,0.2000771772419679
40.93645484949833,0.2,0.2000771772419679
41.03678929765886,0.2,0.2000771772419679
41.137123745819395,0.2,0.2000771772419679
41.23745819397993,0.2,0.2000771772419679
41.33779264214047,0.2,0.2000771772419679
41.438127090301,0.2,0.2000771772419679
41.53846153846154,0.2,0.2000771772419679
41.63879598662207,0.2,0.2000771772419679
41.73913043478261,0.2,0.2000771772419679
41.83946488294315,0.2,0.2000771772419679
41.93979933110368,0.2,0.2000771772419679
42.04013377926422,0.2,0.20198352752045223
42.14046822742475,0.2,0.1979522798197401
42.240802675585286,0.2,0.2000771772419679
42.341137123745824,0.2,0.2000771772419679
42.441471571906355,0.2,0.2000771772419679
42.541806020066886,0.2,0.2000771772419679
42.642140468227424,0.2,0.2000771772419679
42.74247491638796,0.2,0.2000771772419679
42.84280936454849,0.2,0.2000771772419679
42.94314381270903,0.2,0.2000771772419679
43.04347826086956,0.2,0.2000771772419679
43.1438127090301,0.2,0.2000771772419679
43.24414715719064,0.2,0.20124676279397485
43.34448160535117,0.2,0.2000771772419679
43.44481605351171,0.2,0.2000771772419679
43.54515050167224,0.2,0.2000771772419679
43.64548494983278,0.2,0.2000771772419679
43.745819397993316,0.2,0.2000771772419679
43.84615384615385,0.2,0.2000771772419679
43.94648829431438,0.2,0.2000771772419679
44.046822742474916,0.2,0.2000771772419679
44.147157190635454,0.2,0.2000771772419679
44.247491638795985,0.2,0.2000771772419679
44.34782608695652,0.2,0.2000771772419679
44.448160535117054,0.2,0.19908053480104904
44.54849498327759,0.2,0.2000771772419679
44.64882943143813,0.2,0.2000771772419679
44.74916387959866,0.2,0.2000771772419679
44.8494983277592,0.2,0.2000771772419679
44.94983277591973,0.2,0.2000771772419679
45.05016722408027,0.2,0.2000771772419679
45.15050167224081,0.2,0.2000771772419679
45.25083612040134,0.2,0.2000771772419679
45.35117056856187,0.2,0.2000771772419679
45.45150501672241,0.2,0.2000771772419679
45.551839464882946,0.2,0.2000771772419679
45.65217391304348,0.2,0.2000771772419679
45.752508361204015,0.2,0.2000771772419679
45.852842809364546,0.2,0.2000771772419679
45.953177257525084,0.2,0.2000771772419679
46.05351170568562,0.2,0.2000771772419679
46.15384615384615,0.2,0.2000771772419679
46.254180602006684,0.2,0.20021434706952235
46.35451505016722,0.2,0.2000771772419679
46.45484949832776,0.2,0.2000771772419679
46.5551839464883,0.2,0.2000771772419679
46.65551839464883,0.2,0.2000771772419679
46.75585284280936,0.2,0.2000771772419679
46.8561872909699,0.2,0.2000771772419679
46.95652173913044,0.2,0.2000771772419679
47.056856187290975,0.2,0.2000771772419679
47.15719063545151,0.2,0.2000771772419679
47.25752508361204,0.2,0.2000771772419679
47.357859531772576,0.2,0.2000771772419679
47.458193979933114,0.2,0.2000771772419679
47.558528428093645,0.2,0.2000771772419679
47.658862876254176,0.2,0.1966626717281896
47.759197324414714,0.2,0.2000771772419679
47.85953177257525,0.2,0.2000771772419679
47.95986622073579,0.2,0.2000771772419679
48.06020066889632,0.2,0.2000771772419679
48.16053511705685,0.2,0.2000771772419679
48.26086956521739,0.2,0.2000771772419679
48.36120401337793,0.2,0.2000771772419679
48.46153846153847,0.2,0.2000771772419679
48.561872909699,0.2,0.2000771772419679
48.66220735785953,0.2,0.2000771772419679
48.76254180602007,0.2,0.2000771772419679
48.862876254180605,0.2,0.19951701575898598
48.96321070234114,0.2,0.2000771772419679
49.06354515050167,0.2,0.2000771772419679
49.163879598662206,0.2,0.2000771772419679
49.264214046822744,0.2,0.2000771772419679
49.36454849498328,0.2,0.2000771772419679
49.46488294314381,0.2,0.2000771772419679
49.565217391304344,0.2,0.2000771772419679
49.66555183946488,0.2,0.2000771772419679
49.76588628762542,0.2,0.19946558004826456
49.86622073578596,0.2,0.2000771772419679
49.96655518394649,0.2,0.2000771772419679
50.06688963210702,0.2,0.2000771772419679
50.16722408026756,0.2,0.19565220526147445
50.2675585284281,0.2,0.2000771772419679
50.36789297658863,0.2,0.2000771772419679
50.46822742474916,0.2,0.2000771772419679
50.5685618729097,0.2,0.2000771772419679
50.668896321070235,0.2,0.2000771772419679
50.769230769230774,0.2,0.19913927704073067
50.869565217391305,0.2,0.2000771772419679
50.969899665551836,0.2,0.2000771772419679
51.070234113712374,0.2,0.2000771772419679
51.17056856187291,0.2,0.2000771772419679
51.27090301003345,0.2,0.2000771772419679
51.37123745819398,0.2,0.2000771772419679
51.47157190635451,0.2,0.2000771772419679
51.57190635451505,0.2,0.2000771772419679
51.67224080267559,0.2,0.2000771772419679
51.77257525083612,0.2,0.2000771772419679
51.87290969899666,0.2,0.20059241021634916
51.97324414715719,0.2,0.2000771772419679
52.07357859531773,0.2,0.2000771772419679
52.173913043478265,0.2,0.2000771772419679
52.274247491638796,0.2,0.19875482729247504
52.37458193979933,0.2,0.2000771772419679
52.474916387959865,0.2,0.2000771772419679
52.575250836120404,0.2,0.2000771772419679
52.67558528428094,0.2,0.2000771772419679
52.77591973244147,0.2,0.2000771772419679
52.876254180602004,0.2,0.2000771772419679
52.97658862876254,0.2,0.2000771772419679
53.07692307692308,0.2,0.2000771772419679
53.17725752508361,0.2,0.2000771772419679
53.27759197324415,0.2,0.2000771772419679
53.37792642140468,0.2,0.19843530396384473
53.47826086956522,0.2,0.2000771772419679
53.57859531772576,0.2,0.2000771772419679
53.67892976588629,0.2,0.2000771772419679
53.77926421404682,0.2,0.2000771772419679
53.87959866220736,0.2,0.2000771772419679
53.979933110367895,0.2,0.2000771772419679
54.08026755852843,0.2,0.2000771772419679
54.180602006688964,0.2,0.2000771772419679
54.280936454849495,0.2,0.2000771772419679
54.381270903010034,0.2,0.2000771772419679
54.48160535117057,0.2,0.2000771772419679
54.5819397993311,0.2,0.2000771772419679
54.68227424749164,0.2,0.20107983622684927
54.78260869565217,0.2,0.2000771772419679
54.88294314381271,0.2,0.2000771772419679
54.98327759197325,0.2,0.2000771772419679
55.08361204013378,0.2,0.2000771772419679
55.18394648829431,0.2,0.2000771772419679
55.28428093645485,0.2,0.2000771772419679
55.38461538461539,0.2,0.1999740513997401
55.484949832775925,0.2,0.2000771772419679
55.585284280936456,0.2,0.2000771772419679
55.68561872909699,0.2,0.2000771772419679
55.785953177257525,0.2,0.2000771772419679
55.88628762541806,0.2,0.19742062569814034
55.986622073578594,0.2,0.2000771772419679
56.08695652173913,0.2,0.2000771772419679
56.187290969899664,0.2,0.2000771772419679
56.2876254180602,0.2,0.2000771772419679
56.38795986622074,0.2,0.2000771772419679
56.48829431438127,0.2,0.2000771772419679
56.5886287625418,0.2,0.2000771772419679
56.68896321070234,0.2,0.2000771772419679
56.78929765886288,0.2,0.2000771772419679
56.88963210702342,0.2,0.2000771772419679
56.98996655518395,0.2,0.2000771772419679
57.09030100334448,0.2,0.2000771772419679
57.19063545150502,0.2,0.19807471120094033
57.290969899665555,0.2,0.2000771772419679
