timestamp,x,angle,theta1,theta2,x_target,phi_target,pwm_x,pwm_phi
0.0,0.0,0.0,0.0,0.0,1.6,20,0,0
0.113,0.0037444029271298065,-0.0030977219689842473,0.0016,0.0,1.6,20,1,24
0.146,0.005299566085876183,-0.004334720571259735,0.0,-0.0016,1.6,20,6,100
0.18,0.0072379433375208265,-0.005786284056677382,0.0016,-0.0016,1.6,20,9,100
0.238,0.00902543848799857,-0.007010430832677959,0.0,-0.0016,1.6,20,13,100
0.273,0.010261958420020194,-0.007753668395385421,0.0,-0.0016,1.6,20,19,100
0.308,0.011836540382129213,-0.008535328878224587,0.0,-0.0016,1.6,20,23,100
0.369,0.013688422730810557,-0.00922373530775918,0.0,-0.0016,1.6,20,26,100
0.428,0.015164017016668401,-0.009563830319448206,-0.0016,-0.0016,1.6,20,31,100
0.469,0.01652942021991546,-0.009671654018760207,0.0,-0.0016,1.6,20,37,100
0.523,0.017800564519669437,-0.009577209783837474,0.0,-0.0016,1.6,20,41,100
0.558,0.01917668774475034,-0.00927439516101752,0.0,-0.0016,1.6,20,46,100
0.618,0.020869611655500744,-0.008681815568417472,0.0,-0.0016,1.6,20,49,100
0.671,0.02228899084748688,-0.00803104305398286,0.0,0.0,1.6,20,54,100
0.708,0.023890051001492635,-0.007162007951597966,0.0,-0.0016,1.6,20,58,100
0.766,0.026022818511043943,-0.005875608886664115,0.0016,0.0,1.6,20,62,100
0.825,0.02811204886817584,-0.00453452963334148,0.0016,0.0,1.6,20,67,100
0.871,0.030254251869410293,-0.0031155193659325965,0.0016,0.0,1.6,20,72,100
0.923,0.03295503432970733,-0.0013103701709578429,0.0016,0.0,1.6,20,75,100
0.983,0.03644777943904238,0.0010064046695506597,-0.0096,-0.017599999999999998,1.6,20,79,100
1.054,0.04054874594949948,0.003672897047788602,-0.0112,-0.0208,1.6,20,84,100
1.122,0.04475900518076187,0.006331804588521622,-0.012799999999999999,-0.025599999999999998,1.6,20,89,100
1.183,0.04905075365326547,0.008946254580410363,-0.016,-0.033600000000000005,1.6,20,93,100
1.241,0.05294975131786452,0.01122562122527744,-0.017599999999999998,-0.0352,1.6,20,98,100
1.281,0.05724209253567376,0.013624437031656158,-0.0192,-0.033600000000000005,1.6,20,100,100
1.339,0.0628224166534026,0.016597142929813194,-0.016,-0.0352,1.6,20,100,100
1.397,0.06795742833618744,0.019144205713381192,-0.017599999999999998,-0.0224,1.6,20,100,100
1.432,0.07369228215874586,0.021810539166046427,-0.017599999999999998,-0.0224,1.6,20,100,100
1.491,0.08231996350060614,0.02553863799460091,-0.016,-0.0112,1.6,20,100,100
1.56,0.09151008895597654,0.029216491284568342,-0.012799999999999999,-0.007999999999999998,1.6,20,100,100
1.614,0.10099841238727679,0.03274347799077863,-0.0048000000000000004,-0.0031999999999999997,1.6,20,100,100
1.675,0.11228285031061558,0.03658777663292357,-0.0064,0.0,1.6,20,100,100
1.736,0.12555490690857693,0.040801014416681755,-0.0096,0.0176,1.6,20,100,100
1.806,0.1395434576892826,0.044999709441225694,-0.0096,0.0176,1.6,20,100,100
1.864,0.15141906433200458,0.0484253827404558,-0.0064,0.0224,1.6,20,100,100
