timestamp,x,angle,theta1,theta2,x_target,phi_target,pwm_x,pwm_phi
0.0,0.0,0.002135664363988305,0.0,0.0,1.6,20,0,0
0.047,0.0,0.0021355714123764253,-0.0013,0.0,1.6,20,0,-5
0.081,0.0,0.002135445291933149,0.0,0.0,1.6,20,0,-5
0.14500000000000002,0.0,0.002135290270062157,-0.0013,0.0,1.6,20,0,-5
0.198,0.0,0.0021351106141671303,0.0,0.0,1.6,20,0,-5
0.261,0.0,0.002134910591651749,-0.0013,0.0,1.6,20,0,-5
0.323,0.0,0.002134694469919695,-0.0025,0.0,1.6,20,0,-5
0.40299999999999997,0.0,0.002134466516374648,-0.0013,0.0,1.6,20,0,-5
0.48100000000000004,0.0,0.002134230998420289,0.0,0.0,1.6,20,0,-5
0.527,0.0,0.002133992183460299,0.0,0.0,1.6,20,1,-5
0.5640000000000001,0.0,0.0021337543388983585,0.0,0.0,1.6,20,1,-5
0.6030000000000001,0.0,0.0021335217321381485,0.0,-0.0007799999999999994,1.6,20,1,-4
0.664,0.0,0.002133298630583349,0.0013,-0.0007799999999999994,1.6,20,1,-4
0.7260000000000001,0.0,0.0021330893016376414,0.0026,-0.0007799999999999994,1.6,20,2,-4
0.79,0.0,0.0021328980127047065,0.0013,-0.0007799999999999994,1.6,20,2,-3
0.8500000000000001,0.0,0.0021327290311882246,0.0026,-0.0007799999999999994,1.6,20,3,-2
0.888,0.0,0.0021325866244918763,0.0013,-0.0007799999999999994,1.6,20,4,-2
0.9400000000000001,0.0,0.0021324750600193432,0.0026,-0.0007799999999999994,1.6,20,4,-1
1.004,0.0,0.002132398605174305,0.0013,-0.0007799999999999994,1.6,20,5,0
1.063,0.0,0.0021323615273604432,0.0013,-0.0007799999999999994,1.6,20,6,1
1.1239999999999999,0.0,0.002132368093981438,0.0013,-0.0007799999999999994,1.6,20,7,2
1.161,0.0,0.0021324225724409706,0.0,-0.0007799999999999994,1.6,20,8,3
1.218,0.0,0.0021325292301427206,0.0,-0.0007799999999999994,1.6,20,9,4
1.254,0.0,0.0021326923344903706,0.0,0.0,1.6,20,10,5
1.3139999999999998,0.0,0.0021329161528876,-0.0013,-0.0007799999999999994,1.6,20,11,7
1.387,0.0,0.002133204952737841,-0.0013,-0.0007799999999999994,1.6,20,13,8
1.4389999999999998,0.0,0.002134669940761006,0.0,0.0,1.6,20,15,11
1.504,0.0,0.0021360616793830133,0.0,0.0,1.6,20,16,13
1.5639999999999998,0.0,0.0021373801686038626,0.0,0.0,1.6,20,19,15
1.626,-0.0032879527356793332,0.002138625408423553,0.0,0.0,1.6,20,21,18
1.6989999999999998,-0.0058909153180921395,0.0021397973988420854,0.0,0.00078,1.6,20,23,21
1.753,-0.007836846529004399,0.0021408961398594597,0.0,-0.0007799999999999994,1.6,20,26,24
1.8119999999999998,-0.009153705150182092,0.0021419216314756758,0.0,0.0,1.6,20,29,27
1.847,-0.009869449963391199,0.002142873873690733,0.0,0.0,1.6,20,32,31
1.921,-0.010012039750397701,0.001805648280638268,0.0013,-0.0007799999999999994,1.6,20,34,32
1.971,-0.014138122910035338,0.0015387878935734707,0.0013,-0.0007799999999999994,1.6,20,38,37
2.03,-0.016803491603446557,0.0013394176735008784,0.0013,-0.0007799999999999994,1.6,20,41,41
2.066,-0.018074613877848582,0.0012046625814250294,0.0013,-0.0007799999999999994,1.6,20,45,45
2.122,-0.018017957780458654,0.0011316475783504612,0.0013,-0.0007799999999999994,1.6,20,46,47
2.157,-0.01669999135849401,0.0011174976252817115,0.0013,-0.0007799999999999994,1.6,20,50,52
2.2199999999999998,-0.01418718265917189,0.0005322290500750037,0.0,-0.0007799999999999994,1.6,20,53,54
2.281,-0.014950615658638445,0.00013072307878908858,0.0,-0.0007799999999999994,1.6,20,58,60
2.343,-0.013734514156655142,-9.522788397581849e-05,0.0,-0.0007799999999999994,1.6,20,62,65
2.407,-0.010642800417521943,-0.00015383143361950177,0.0,-0.0007799999999999994,1.6,20,67,71
2.468,-0.005779396705538822,-5.329516554174745e-05,0.0,0.0,1.6,20,72,77
2.613,0.0007517747149942673,-0.0003057532553508046,-0.0013,0.0,1.6,20,77,83
2.656,0.004752359871195535,-0.00031050201402789705,-0.0013,0.0,1.6,20,91,99
2.7159999999999997,0.011065874813301383,-8.00341269405657e-05,0.0,0.0,1.6,20,95,100
2.782,0.019553580680850433,0.0003731577205436444,-0.0013,0.0,1.6,20,100,100
2.843,0.030076738613381303,0.0010365808430571897,0.0,0.0,1.6,20,100,100
2.905,0.042496609750432617,0.001897742555232526,0.0,0.0,1.6,20,100,100
2.963,0.05667445523154299,0.002276985836024406,0.0,0.0,1.6,20,100,100
3.031,0.07247153619625107,0.002967974905675843,0.0,0.0,1.6,20,100,100
3.092,0.08974911378409549,0.003952543912699589,-0.0064,-0.0007799999999999994,1.6,20,100,100
3.154,0.10836844913461481,0.0052125270056083885,-0.0038000000000000004,-0.0007799999999999994,1.6,20,100,100
3.191,0.12819080338734773,0.006729758332914991,-0.0013,-0.0015000000000000002,1.6,20,93,100
3.227,0.14907743768183282,0.008038998718126683,-0.0038000000000000004,-0.0022799999999999995,1.6,20,99,100
3.29,0.1708896131576087,0.00966229591080448,-0.012799999999999999,-0.0038399999999999997,1.6,20,100,100
3.35,0.19348859095421406,0.011577682415541012,-0.0051,-0.014580000000000001,1.6,20,100,100
3.411,0.21673563221118747,0.013763190736928912,-0.0038000000000000004,-0.01686,1.6,20,100,100
3.477,0.24049199806806754,0.016196853379560814,-0.008900000000000002,-0.01686,1.6,20,100,100
