timestamp,x,angle,x_target,phi_target,pwm_x,pwm_phi,Unnamed: 7,Unnamed: 8,Unnamed: 9,theta1,theta2
4.457,1.1966881281118806,0.12671751595200076,1.6,20,86,100,,,,-0.005538410711180664,-0.002502951265392581
4.492,1.223637431928874,0.1296785370265408,1.6,20,94,100,,,,-0.00485225178229873,-0.005833246391931838
4.524,1.249257414429753,0.1327080438213598,1.6,20,100,100,,,,-0.0043660928534167975,-0.007663541518471096
4.593,1.2774988618911705,0.1357779734007813,1.6,20,100,100,,,,-0.003979933924534864,-0.008693836645010354
4.657,1.3047101658354316,0.13839263503672736,1.6,20,51,100,,,,-0.0011937749956529298,-0.007424131771549612
4.723,1.3306823116358673,0.1410890160426734,1.6,20,60,100,,,,-0.007207616066770998,-0.01225442689808887
4.7829999999999995,1.3552062846658075,0.14383507705613688,1.6,20,70,100,,,,-0.007521457137889063,-0.013884722024628128
4.846,1.3780730702985835,0.14702800811806477,1.6,20,77,100,,,,-0.007735298209007129,-0.014715017151167385
4.909,1.3990736539075257,0.15028602738910596,1.6,20,85,100,,,,-0.008449139280125195,-0.01454531227770664
5.055,1.4232772549382684,0.15321331143104752,1.6,20,19,100,,,,-0.012662980351243264,-0.014975607404245899
5.0889999999999995,1.446174075445969,0.15622401721679458,1.6,20,35,100,,,,-0.01577682142236133,-0.012005902530785161
5.1499999999999995,1.4675919857380764,0.15928598598251373,1.6,20,38,100,,,,-0.016990662493479393,-0.009536197657324417
5.2059999999999995,1.4873588561220388,0.16236705896437154,1.6,20,44,100,,,,-0.01580450356459746,-0.008566492783863677
5.268,1.5053025569053051,0.16543507739853455,1.6,20,49,100,,,,-0.010518344635715528,-0.0034967879104029344
5.304,1.5212509583953242,0.1680885459208014,1.6,20,1,100,,,,-0.006732185706833595,0.00027291696305780776
5.3389999999999995,1.5350319308995448,0.17074158749278334,1.6,20,4,100,,,,-0.00444602677795166,0.0026426218365185506
5.3759999999999994,1.5464733447254158,0.17374049751053164,1.6,20,6,100,,,,-0.002959867849069727,0.0015123267099792915
5.446,1.5605975227594786,0.1767390475151159,1.6,20,9,100,,,,-0.0027737089201877937,0.000282031583440034
5.506,1.5729998183928835,0.17970460475552208,1.6,20,13,100,,,,-0.002587549991305861,-0.0010482635430992238
5.568,1.5835444013920537,0.18224456094627595,1.6,20,17,100,,,,-0.0024013910624239264,-0.0029785586696384836
5.635,1.5920954415234108,0.18476125377383598,1.6,20,19,100,,,,-0.0035152321335419926,-0.00670885379617774
5.687,1.5985171085533767,0.18721898947073853,1.6,20,22,100,,,,-0.0035290732046600604,-0.008239148922716998
5.748,1.602673572248374,0.19031575106645562,1.6,20,24,100,,,,-0.0035429142757781255,-0.007769444049256257
5.812,1.6096234549539175,0.1934180340700947,1.6,20,26,100,,,,-0.002856755346896192,-0.008699739175795517
5.879,1.614998409520131,0.19649527173583373,1.6,20,28,100,,,,-0.0023705964180142595,-0.009230034302334773
5.937,1.6186989051724108,0.19906586414228633,1.6,20,28,100,,,,-0.002784437489132324,-0.010060329428874026
6.0,1.620625411136152,0.20164424296410452,1.6,20,29,100,,,,-0.003598278560250393,-0.010590624555413288
6.074,1.6206783966367502,0.20419600613934774,1.6,20,29,100,,,,-0.005312119631368459,-0.009520919681952546
6.129,1.6187583308996012,0.20723558534266798,1.6,20,29,100,,,,-0.008825960702486523,-0.0094512148084918
6.184,1.6196250097563483,0.21028138065267882,1.6,20,29,100,,,,-0.011639801773604592,-0.00928150993503106
6.25,1.6192194511235922,0.21294284978909833,1.6,20,29,100,,,,-0.014453642844722656,-0.005911805061570321
6.308,1.6174760817851233,0.21562439644357714,1.6,20,29,100,,,,-0.016167483915840723,-0.0045421001881095786
6.3709999999999996,1.614329328524731,0.218292392853844,1.6,20,29,100,,,,-0.016481324986958788,0.002827604685351163
6.436,1.609713618126206,0.22140250171147663,1.6,20,29,100,,,,-0.016695166058076853,0.007897309558811905
6.499,1.6090091744320643,0.22452241414366003,1.6,20,29,100,,,,-0.012909007129194922,0.010367014432272647
6.569999999999999,1.6077131081041707,0.22723599039141998,1.6,20,29,100,,,,-0.010622848200312989,0.011936719305733388
6.633,1.6057979018107227,0.2299793554671098,1.6,20,29,100,,,,-0.009836689271431056,0.006506424179194133
6.692,1.603236038219918,0.2327190191009227,1.6,20,29,100,,,,-0.007450530342549121,0.0027761290526548744
6.765,1.5999999999999541,0.23587919764866327,1.6,20,29,100,,,,-0.005364371413667189,0.0011458339261156136
6.809,1.5999999999999541,0.23905345470113787,1.6,20,29,100,,,,-0.003978212484785255,0.000315538799576358
6.877,1.5999999999999541,0.24221149849745396,1.6,20,29,100,,,,-0.003192053555903321,-0.00021475632696290204
6.943,1.5999999999999541,0.24487923765208305,1.6,20,29,100,,,,0.001194105372978613,0.004754948546497842
7.003,1.5999999999999541,0.2475626382839008,1.6,20,29,100,,,,0.0044802643018605455,0.007724653419958583
7.068,1.5999999999999541,0.25022763482568267,1.6,20,29,100,,,,0.004566423230742479,0.005194358293419325
7.129,1.5999999999999541,0.253289584052999,1.6,20,30,100,,,,0.003352582159624414,0.00046406316688006686
7.1899999999999995,1.5999999999999541,0.2563482244156071,1.6,20,30,100,,,,0.001438741088506347,-0.003566231959659191
7.254,1.5999999999999541,0.25899393329735676,1.6,20,30,100,,,,0.00022490001738828059,-0.007196527086198448
7.3149999999999995,1.5999999999999541,0.2616533787617902,1.6,20,30,100,,,,-0.0009889410537297868,-0.009326822212737706
7.3759999999999994,1.5999999999999541,0.2642924156407823,1.6,20,30,100,,,,-0.004302782124847854,-0.013657117339276966
7.441,1.5999999999999541,0.26687689876620796,1.6,20,30,100,,,,-0.006916623195965919,-0.00988741246581622
7.504,1.5999999999999541,0.26989873492878946,1.6,20,30,100,,,,-0.008430464267083985,-0.007517707592355478
7.569999999999999,1.5999999999999541,0.2725398490294644,1.6,20,30,100,,,,-0.007344305338202054,-0.0002480027188947378
7.627,1.5999999999999541,0.2751990868079118,1.6,20,30,100,,,,-0.009258146409320118,-0.0009782978454339966
7.689,1.5999999999999541,0.2778429579943249,1.6,20,30,100,,,,-0.010371987480438181,-0.0013085929719732544
7.749,1.5999999999999541,0.280437972318897,1.6,20,30,100,,,,-0.010385828551556248,-0.0001388880985125139
7.816,1.5999999999999541,0.2835196661877793,1.6,20,30,100,,,,-0.009699669622674318,0.0005308167749482283
7.878,1.5999999999999541,0.28625177207790464,1.6,20,30,100,,,,-0.008613510693792386,-0.00019947835159102876
7.941,1.5999999999999541,0.28901455326053455,1.6,20,30,100,,,,-0.006627351764910451,7.022652186971156e-05
7.999999999999999,1.5999999999999541,0.29177561216913367,1.6,20,30,100,,,,-0.004741192836028517,0.0009399313953304561
8.068000000000001,1.5999999999999541,0.29450255123716695,1.6,20,30,100,,,,-0.0029550339071465833,0.0021096362687911966
8.127,1.5999999999999541,0.2976092886348378,1.6,20,30,100,,,,-0.0012688749782646504,0.00297934114225194
8.191,1.5999999999999541,0.30028362019132393,1.6,20,30,100,,,,-0.00018271604938271632,0.003449046015712681
8.248000000000001,1.5999999999999541,0.30299910541340863,1.6,20,30,100,,,,0.0005034428794992169,0.000718750889173423
8.315000000000001,1.5999999999999541,0.30572292702071746,1.6,20,30,100,,,,0.0009896018083811503,-0.0009115442373658356
8.373000000000001,1.5999999999999541,0.30842226773287595,1.6,20,30,100,,,,0.001275760737263084,-0.0031418393639050914
8.439,1.5999999999999541,0.31151373261230414,1.6,20,30,100,,,,0.0014619196661450173,-0.003672134490444348
8.505,1.5999999999999541,0.31437194080183567,1.6,20,30,100,,,,0.0009480785950269507,-0.0027024296169836097
8.564,1.5999999999999541,0.3172407431475896,1.6,20,30,100,,,,0.0001342375239088841,-0.0014327247435228685
8.625,1.5999999999999541,0.3200885380920364,1.6,20,30,100,,,,-0.0016796035472091805,-0.0005630198700621262
8.686,1.5999999999999541,0.3228837240776469,1.6,20,30,100,,,,-0.0033934446183272486,-0.0005933149966013836
8.748000000000001,1.5999999999999541,0.3260327310008137,1.6,20,30,100,,,,-0.005007285689445314,-0.0006236101231406397
8.813,1.5999999999999541,0.32907428177371234,1.6,20,30,100,,,,-0.007221126760563379,0.00014609475032010145
8.876000000000001,1.5999999999999541,0.3320677554117735,1.6,20,30,93,,,,-0.008434967831681447,1.5799623780842886e-05
8.939,1.5999999999999541,0.3349839926578263,1.6,20,30,93,,,,-0.009848808902799511,-0.0019144955027584117
9.0,1.5999999999999541,0.3377938342547,1.6,20,30,93,,,,-0.010662649973917578,-0.002444790629297673
9.063,1.5999999999999541,0.34046812094522383,1.6,20,30,93,,,,-0.010476491045035646,-0.0006750857558369312
9.126000000000001,1.5999999999999541,0.34377459545538036,1.6,20,30,93,,,,-0.008990332116153712,0.0009946191176238113
9.195,1.5999999999999541,0.3469371515372923,1.6,20,30,59,,,,-0.00810417318727178,0.0021643239910845518
9.274000000000001,1.5999999999999541,0.3499325746737729,1.6,20,30,59,,,,-0.005618014258389847,0.0035340288645452946
9.361,1.5999999999999541,0.35273765034763566,1.6,20,30,58,,,,-0.0034318553295079124,0.0038037337380060366
9.407,1.5999999999999541,0.3553291640416938,1.6,20,30,58,,,,-0.0014456964006259781,0.0033734386114667777
9.47,1.5999999999999541,0.3581219326926826,1.6,20,30,57,,,,0.0010404625282559544,0.0025431434849275203
9.532,1.5999999999999541,0.36094347272736305,1.6,20,30,25,,,,0.002526621457137889,0.0015128483583882635
9.592,1.5999999999999541,0.3635227257117986,1.6,20,30,25,,,,0.004112780386019822,0.002182553231849005
9.655000000000001,1.5999999999999541,0.36584130383795554,1.6,20,30,24,,,,0.005098939314901758,0.002652258105309747
9.722000000000001,1.5999999999999541,0.3678808192978007,1.6,20,30,24,,,,0.005085098243783689,0.00242196297877049
9.784,1.5999999999999541,0.37009249956546053,1.6,20,30,23,,,,0.004471257172665623,0.00229166785223123
9.850000000000001,1.5999999999999541,0.37222040386530725,1.6,20,30,-17,,,,0.0041574161015475565,0.0010613727256919743
9.905000000000001,1.5999999999999541,0.3740741011537773,1.6,20,30,-17,,,,0.00214357503042949,0.002231077599152713
9.967,1.5999999999999541,0.37563971916483374,1.6,20,30,-18,,,,0.0009297339593114223,0.003100782472613457
10.032,1.5999999999999541,0.3769033856324393,1.6,20,30,-19,,,,-0.0005702660406885773,0.0015007824726134562
10.103000000000002,1.5999999999999541,0.3778512282905573,1.6,20,30,-19,,,,-0.0026702660406885768,0.0006007824726134564
10.158000000000001,1.5999999999999541,0.3791613111287567,1.6,20,30,-41,,,,-0.003970266040688576,0.0007007824726134558
10.217,1.5999999999999541,0.3801961847078767,1.6,20,30,-42,,,,-0.005370266040688578,0.0014007824726134568
10.290000000000001,1.5999999999999541,0.3809470422737353,1.6,20,30,-43,,,,-0.006170266040688576,0.0037007824726134567
10.346,1.5999999999999541,0.3814050770721503,1.6,20,30,-44,,,,-0.006070266040688577,0.004500782472613455
10.409,1.5999999999999541,0.3815614823489396,1.6,20,30,-44,,,,-0.005970266040688578,0.0062007824726134555
10.47,1.5999999999999541,0.3819452806238312,1.6,20,30,-52,,,,-0.004070266040688579,0.011700782472613455
10.534,1.5999999999999541,0.3820791266435745,1.6,20,30,-53,,,,-0.0009702660406885767,0.017600782472613458
10.596,1.5999999999999541,0.3819580887705564,1.6,20,30,-54,,,,0.0009297339593114223,0.019800782472613455
10.661000000000001,1.5999999999999541,0.3815772353671639,1.6,20,30,-54,,,,0.0020297339593114225,0.021200782472613457
10.727,1.5999999999999541,0.38093163479578385,1.6,20,30,-55,,,,0.0033297339593114234,0.020700782472613456
10.784,1.5999999999999541,0.3804606055121718,1.6,20,30,-33,,,,0.004829733959311423,0.018500782472613456
10.844000000000001,1.5999999999999541,0.379792545908516,1.6,20,30,-33,,,,0.0050297339593114235,0.016500782472613454
10.909,1.5999999999999541,0.3789256468734398,1.6,20,30,-34,,,,0.007729733959311423,0.017300782472613456
10.97,1.5999999999999541,0.3778580992955663,1.6,20,31,-35,,,,0.008029733959311423,0.017100782472613457
11.030000000000001,1.5999999999999541,0.37658809406351873,1.6,20,31,-35,,,,0.0063297339593114225,0.007400782472613455
11.096,1.5999999999999541,0.3755264829037168,1.6,20,31,-36,,,,0.005929733959311423,0.004100782472613454
11.157,1.5999999999999541,0.37438670040314714,1.6,20,31,-17,,,,0.005729733959311423,-0.0035992175273865425
11.218,1.5999999999999541,0.373107609090121,1.6,20,31,-18,,,,0.0010297339593114234,-0.010199217527386544
11.277000000000001,1.5999999999999541,0.371690721381749,1.6,20,31,-18,,,,-0.002370266040688577,-0.013399217527386542
11.347000000000001,1.5999999999999541,0.3701375496951425,1.6,20,31,-19,,,,-0.005070266040688576,-0.015399217527386544
11.41,1.5999999999999541,0.3689559832345705,1.6,20,31,-19,,,,-0.007270266040688575,-0.013399217527386542
11.47,1.5999999999999541,0.36780003306744885,1.6,20,31,-6,,,,-0.008670266040688577,-0.010299217527386544
11.539000000000001,1.5999999999999541,0.3665960853663904,1.6,20,31,-7,,,,-0.008770266040688576,-0.007099217527386542
11.598,1.5999999999999541,0.36534974475843995,1.6,20,31,-8,,,,-0.008270266040688576,-0.0019992175273865417
11.659,1.5999999999999541,0.36406661587064304,1.6,20,31,-8,,,,-0.006670266040688577,0.001700782472613455
11.718,1.5999999999999541,0.36302775573369317,1.6,20,31,-9,,,,-0.005070266040688576,0.0039007824726134555
11.787,1.5999999999999541,0.3620007101795004,1.6,20,31,5,,,,-0.004070266040688579,0.005200782472613455
11.845,1.5999999999999541,0.36100946151211977,1.6,20,31,5,,,,-0.0015702660406885765,0.011100782472613455
11.908000000000001,1.5999999999999541,0.36006142346997316,1.6,20,31,4,,,,-7.026604068857689e-05,0.014700782472613456
11.966000000000001,1.5999999999999541,0.35916400979148266,1.6,20,31,4,,,,0.0014297339593114227,0.016800782472613456
12.049000000000001,1.5999999999999541,0.3584131724876715,1.6,20,31,3,,,,0.0030297339593114234,0.017400782472613455
12.125,1.5999999999999541,0.35774162998279324,1.6,20,31,10,,,,0.003929733959311423,0.017800782472613456
12.197000000000001,1.5999999999999541,0.35716049962808016,1.6,20,31,10,,,,0.005129733959311423,0.016100782472613456
12.247,1.5999999999999541,0.3566777921687088,1.6,20,31,9,,,,0.004529733959311423,0.008100782472613454
12.313,1.5999999999999541,0.3563015183498555,1.6,20,31,9,,,,0.004229733959311423,0.0026007824726134565
12.379000000000001,1.5999999999999541,0.3557378303615705,1.6,20,31,8,,,,0.004629733959311422,7.824726134565696e-07
12.446000000000002,1.5999999999999541,0.35524069777172534,1.6,20,31,9,,,,0.0017297339593114226,-0.0066992175273865445
12.499,1.5999999999999541,0.3548581466982169,1.6,20,31,9,,,,-7.026604068857689e-05,-0.010799217527386544
12.562000000000001,1.5999999999999541,0.35454517766648164,1.6,20,31,8,,,,-0.0010702660406885778,-0.013199217527386543
12.627,1.5999999999999541,0.35430805020188316,1.6,20,31,8,,,,-0.002370266040688577,-0.01139921752738654
12.691,1.5999999999999541,0.35415302382978514,1.6,20,31,7,,,,-0.005070266040688576,-0.009099217527386544
12.755,1.5999999999999541,0.3538336874496482,1.6,20,31,7,,,,-0.005970266040688578,-0.006399217527386543
12.814,1.5999999999999541,0.3536017521347012,1.6,20,31,11,,,,-0.005970266040688578,-0.003499217527386543
12.879000000000001,1.5999999999999541,0.35341389581844906,1.6,20,31,11,,,,-0.005270266040688578,-0.0004992175273865439
12.940000000000001,1.5999999999999541,0.35327494882826777,1.6,20,31,10,,,,-0.004870266040688577,0.001300782472613454
13.001000000000001,1.5999999999999541,0.35318974149153354,1.6,20,31,10,,,,-0.0046702660406885785,0.0037007824726134567
13.065000000000001,1.5999999999999541,0.3529865453580954,1.6,20,31,10,,,,-0.0025702660406885774,0.009600782472613456
13.127,1.5999999999999541,0.35280001186408194,1.6,20,31,15,,,,-0.0006702660406885767,0.014400782472613456
13.193000000000001,1.5999999999999541,0.3526507044548683,1.6,20,31,15,,,,0.00042973395931142355,0.017300782472613456
13.248000000000001,1.5999999999999541,0.3525421002425205,1.6,20,31,15,,,,0.0036297339593114233,0.020300782472613455
13.311,1.5999999999999541,0.35247767633910465,1.6,20,31,14,,,,0.0043297339593114225,0.018900782472613457
13.377,1.5999999999999541,0.3522760667963441,1.6,20,31,14,,,,0.0047297339593114236,0.014200782472613456
13.438,1.5999999999999541,0.35208923407530884,1.6,20,31,12,,,,0.004929733959311424,0.010800782472613455
13.506,1.5999999999999541,0.35192193432980856,1.6,20,31,12,,,,0.004429733959311424,0.004900782472613455
13.564,1.5999999999999541,0.3517763348752727,1.6,20,31,11,,,,0.004129733959311424,0.0007007824726134558
13.624,1.5999999999999541,0.35165460302713053,1.6,20,31,11,,,,0.004029733959311423,-0.003699217527386542
13.691,1.5999999999999541,0.3514651901514499,1.6,20,31,11,,,,0.003929733959311423,-0.008299217527386542
13.751000000000001,1.5999999999999541,0.3513006663064461,1.6,20,31,10,,,,0.0006297339593114223,-0.011699217527386542
13.818000000000001,1.5999999999999541,0.35114557697727217,1.6,20,31,10,,,,-0.0019702660406885775,-0.013699217527386544
13.878,1.5999999999999541,0.3510015539823901,1.6,20,31,9,,,,-0.004170266040688578,-0.014999217527386546
13.937000000000001,1.5999999999999541,0.3508702291402615,1.6,20,31,9,,,,-0.005470266040688577,-0.010599217527386542
13.996,1.5999999999999541,0.3507387367744194,1.6,20,31,9,,,,-0.005670266040688576,-0.0066992175273865445
14.066,1.5999999999999541,0.3506320100578584,1.6,20,31,8,,,,-0.005770266040688579,-0.004999217527386544
14.128,1.5999999999999541,0.3505376974635647,1.6,20,31,12,,,,-0.004470266040688576,-0.004599217527386543
14.188,1.5999999999999541,0.3504574271917776,1.6,20,31,11,,,,-0.003770266040688577,-0.002399217527386543
14.251000000000001,1.5999999999999541,0.35039282744273587,1.6,20,31,11,,,,-0.003970266040688576,0.00010078247261345596
14.317,1.5999999999999541,0.35034552641667893,1.6,20,31,11,,,,-0.002770266040688578,0.003000782472613454
14.378,1.5999999999999541,0.35024982189209203,1.6,20,31,10,,,,-0.0008702660406885773,0.010400782472613456
14.441,1.5999999999999541,0.35016404577074073,1.6,20,31,14,,,,0.0010297339593114234,0.014300782472613455
14.499,1.5999999999999541,0.35008934864746083,1.6,20,31,13,,,,0.0021297339593114237,0.015900782472613454
14.569,1.5999999999999541,0.3500268811170879,1.6,20,31,13,,,,0.0034297339593114227,0.012400782472613456
