timestamp,x,angle,theta1,theta2,x_target,phi_target,pwm_x,pwm_phi
0.065,-0.015746250604741253,-0.11238259167559998,0.008166020524515392,0.006006955530216648,1.6,20.0,0,0
0.117,-0.010794146105466931,-0.09369512380988568,0.008166020524515392,0.006006955530216648,1.6,20.0,0,2
0.178,-0.006478515644283898,-0.07745351107383813,0.008166020524515392,0.006006955530216648,1.6,20.0,0,2
0.248,-0.0027668414245234155,-0.06353043084351986,0.006966020524515394,0.007206955530216648,1.6,20.0,0,2
0.414,0.0003733943504832596,-0.05179856049499339,0.006966020524515394,0.007206955530216648,1.6,20.0,0,2
0.461,0.002974709477404861,-0.042130577404321176,0.004566020524515393,0.008406955530216647,1.6,20.0,0,3
0.528,0.005069621752910137,-0.034399158947565775,0.004566020524515393,0.008406955530216647,1.6,20.0,0,3
0.592,0.006690648973667824,-0.028476982500789658,0.004566020524515393,0.008406955530216647,1.6,20.0,1,3
0.655,0.00787030893634666,-0.024236725440055326,0.003366020524515393,0.009606955530216647,1.6,20.0,1,3
0.717,0.008641119437615384,-0.021551065141425296,0.004566020524515393,0.009606955530216647,1.6,20.0,1,4
0.781,0.009035598274142746,-0.020292678980962084,0.003366020524515393,0.009606955530216647,1.6,20.0,2,4
0.839,0.009086263242597478,-0.020334244334728163,0.003366020524515393,0.009606955530216647,1.6,20.0,2,5
0.902,0.00882563213964832,-0.02154843857878605,0.003366020524515393,0.008406955530216647,1.6,20.0,3,5
0.957,0.008286222761964005,-0.02380793908919822,0.003366020524515393,0.008406955530216647,1.6,20.0,3,6
1.034,0.007500552906213286,-0.02698542324202728,0.003366020524515393,0.008406955530216647,1.6,20.0,4,7
1.101,0.006501140369064903,-0.03095356841333559,0.003366020524515393,0.007206955530216648,1.6,20.0,5,8
1.15,0.00532050294718759,-0.03558505197918575,0.002166020524515393,0.007206955530216648,1.6,20.0,6,9
1.221,0.003991158437250088,-0.04075255131564022,0.003366020524515393,0.007206955530216648,1.6,20.0,7,10
1.281,0.002545624635921135,-0.046328743798761576,0.003366020524515393,0.007206955530216648,1.6,20.0,9,12
1.343,0.0010164193398694704,-0.0521863068046122,0.006966020524515394,0.006006955530216648,1.6,20.0,10,14
1.408,-0.0005639396542361438,-0.05819791770925471,0.005766020524515393,0.004806955530216647,1.6,20.0,11,15
1.469,-0.002162934549727007,-0.06423625388875155,0.006966020524515394,0.006006955530216648,1.6,20.0,13,18
1.535,-0.003748047549934361,-0.07017399271916523,0.006966020524515394,0.006006955530216648,1.6,20.0,15,20
1.596,-0.005286760858189446,-0.07588381157655824,0.006966020524515394,0.006006955530216648,1.6,20.0,17,22
1.682,-0.006746556677823541,-0.08123838783699318,0.008166020524515392,0.006006955530216648,1.6,20.0,20,25
1.779,-0.008094917212166954,-0.08611039887652176,0.006966020524515394,0.006006955530216648,1.6,20.0,23,28
1.838,-0.009455140546783664,-0.08862116922239567,0.006966020524515394,0.007206955530216648,1.6,20.0,27,34
1.896,-0.010194455140545613,-0.129955989943132,0.006966020524515394,0.006006955530216648,1.6,20.0,30,37
1.957,-0.014936635031369322,-0.16087109560803592,0.006966020524515394,0.007206955530216648,1.6,20.0,33,40
2.018,-0.018158395433643067,-0.1818117964166589,0.006966020524515394,0.007206955530216648,1.6,20.0,36,44
2.083,-0.019927688056352325,-0.19322340256855236,0.005766020524515393,0.008406955530216647,1.6,20.0,40,48
2.143,-0.02031246460848257,-0.1955512242632677,0.005766020524515393,0.008406955530216647,1.6,20.0,43,52
2.209,-0.019380676799019274,-0.18924057170035652,0.004566020524515393,0.008406955530216647,1.6,20.0,47,57
2.268,-0.017200276336947908,-0.20795318127248513,0.004566020524515393,0.008406955530216647,1.6,20.0,52,62
2.33,-0.018300924143240114,-0.21199784819585782,0.003366020524515393,0.009606955530216647,1.6,20.0,56,67
2.39,-0.017359339962398093,-0.20210233527370897,0.003366020524515393,0.009606955530216647,1.6,20.0,61,72
2.429,-0.014481415207590845,-0.17899440530927307,0.003366020524515393,0.009606955530216647,1.6,20.0,65,78
2.497,-0.009773041291987423,-0.14340182110578453,0.003366020524515393,0.008406955530216647,1.6,20.0,68,82
2.551,-0.003340109628756846,-0.09605234546647771,0.003366020524515393,0.008406955530216647,1.6,20.0,74,89
2.613,0.004711488368931867,-0.06473700423564942,0.003366020524515393,0.008406955530216647,1.6,20.0,79,94
2.678,0.014275861287909662,-0.017482117375250465,0.003366020524515393,0.008406955530216647,1.6,20.0,84,100
2.738,0.02524711771500753,0.04475442252372077,0.003366020524515393,0.007206955530216648,1.6,20.0,91,100
2.8,0.037519366237056435,0.12101472287026564,0.003366020524515393,0.007206955530216648,1.6,20.0,97,100
2.861,0.05098671544088734,0.21034089107338555,0.004566020524515393,0.006006955530216648,1.6,20.0,100,100
2.927,0.06554327391333123,0.311775034542082,0.004566020524515393,0.006006955530216648,1.6,20.0,100,100
2.986,0.08108315024121907,0.3867477179550611,0.004566020524515393,0.004806955530216647,1.6,20.0,100,100
3.044,0.09750045301138184,0.4797483295204311,0.004566020524515393,0.004806955530216647,1.6,20.0,100,100
3.108,0.11468929081065048,0.5894991506035687,0.003366020524515393,-0.003593044469783353,1.6,20.0,100,100
3.169,0.132543772225856,0.7147224625698501,-0.0002339794754846066,-0.011993044469783354,1.6,20.0,100,100
3.232,0.15095800584382937,0.8541405467846517,-0.0014339794754846065,-0.011993044469783354,1.6,20.0,89,100
3.294,0.16982610025140155,0.978533398264852,-0.0014339794754846065,-0.013193044469783354,1.6,20.0,97,100
3.359,0.18557934494550377,1.1203868943802628,-0.0026339794754846064,-0.013193044469783354,1.6,20.0,100,100
3.429,0.2022960882465958,1.278185712020508,-0.0026339794754846064,-0.013193044469783354,1.6,20.0,100,100
3.479,0.21984099300094836,1.4504145280752117,-0.0026339794754846064,-0.013193044469783354,1.6,20.0,100,100
3.515,0.23807872205483194,1.6355580194339978,-0.0026339794754846064,-0.011993044469783354,1.6,20.0,54,100
3.574,0.2568739382545172,1.8321008629864906,-0.003833979475484606,-0.013193044469783354,1.6,20.0,60,100
3.635,0.27609130444627467,2.013195882126201,-0.0014339794754846065,-0.007193044469783352,1.6,20.0,69,100
3.697,0.2910005889147773,2.207937076717222,-0.0026339794754846064,-0.004793044469783353,1.6,20.0,78,100
3.768,0.3070186187682263,2.4145937167316944,-0.0026339794754846064,-0.005993044469783352,1.6,20.0,88,100
3.822,0.3239709846202255,2.6314350721417576,-0.0002339794754846066,0.006006955530216648,1.6,20.0,99,100
3.856,0.3416832770843789,2.856730412919552,0.0009660205245153933,0.010806955530216647,1.6,20.0,32,100
3.901,0.3599810867742905,3.0533483431104735,0.0009660205245153933,0.014406955530216647,1.6,20.0,39,100
3.959,0.3786900043035642,3.262333937348144,0.004566020524515393,0.014406955530216647,1.6,20.0,46,100
