timestamp,x,angle,theta1,theta2,x_target,phi_target,pwm_x,pwm_phi
0.055,0.0000,0.0000,0.0015,-0.0075,1.6000,20.0000,0,0
0.101,0.0000,0.0000,0.0015,-0.0069,1.6000,20.0000,0,0
0.164,0.0000,0.0000,0.0015,-0.0071,1.6000,20.0000,0,0
0.198,0.0000,0.0000,0.0015,-0.0073,1.6000,20.0000,0,0
0.235,0.0000,0.0000,0.0015,-0.0074,1.6000,20.0000,0,0
0.298,0.0000,0.0000,0.0021,-0.0086,1.6000,20.0000,0,0
0.355,0.0000,0.0000,0.0025,-0.0094,1.6000,20.0000,1,0
0.419,0.0000,0.0000,0.0021,-0.0092,1.6000,20.0000,1,0
0.481,0.0000,0.0000,0.0018,-0.0097,1.6000,20.0000,1,0
0.546,0.0000,0.0000,0.0017,-0.0088,1.6000,20.0000,1,0
0.605,0.0000,0.0000,0.0022,-0.0089,1.6000,20.0000,1,0
0.669,0.0000,0.0000,0.0019,-0.0089,1.6000,20.0000,1,0
0.729,0.0000,0.0000,0.0018,-0.0078,1.6000,20.0000,2,1
0.796,0.0000,0.0000,0.0017,-0.0077,1.6000,20.0000,2,1
0.857,0.0000,0.0000,0.0010,-0.0070,1.6000,20.0000,3,2
0.919,0.0000,0.0000,0.0006,-0.0060,1.6000,20.0000,3,3
0.979,0.0000,0.0000,0.0004,-0.0048,1.6000,20.0000,4,4
1.040,0.0000,0.0000,0.0002,-0.0041,1.6000,20.0000,5,5
1.084,0.0000,0.0000,0.0001,-0.0030,1.6000,20.0000,5,6
1.145,0.0000,0.0000,0.0007,-0.0024,1.6000,20.0000,6,7
1.205,0.0000,0.0000,0.0004,-0.0021,1.6000,20.0000,7,8
1.262,0.0000,0.0000,0.0002,-0.0012,1.6000,20.0000,8,9
1.326,0.0000,0.0000,0.0001,-0.0013,1.6000,20.0000,10,11
1.391,0.0000,0.0000,0.0001,-0.0014,1.6000,20.0000,11,13
1.445,0.0000,0.0000,0.0007,-0.0014,1.6000,20.0000,13,15
1.510,0.0000,0.0000,0.0010,-0.0021,1.6000,20.0000,15,16
1.575,0.0000,0.0000,0.0012,-0.0024,1.6000,20.0000,17,19
1.643,0.0000,0.0000,0.0013,-0.0033,1.6000,20.0000,19,21
1.698,0.0000,0.0000,0.0014,-0.0038,1.6000,20.0000,22,24
1.770,0.0000,0.0000,0.0014,-0.0046,1.6000,20.0000,24,27
1.825,0.0000,0.0000,0.0015,-0.0064,1.6000,20.0000,27,31
1.893,0.0000,0.0000,0.0015,-0.0074,1.6000,20.0000,30,33
1.960,0.0000,0.0000,0.0021,-0.0081,1.6000,20.0000,33,37
2.011,0.0000,0.0000,0.0024,-0.0090,1.6000,20.0000,37,42
2.072,0.0000,0.0000,0.0021,-0.0096,1.6000,20.0000,40,45
2.144,0.0000,0.0000,0.0018,-0.0100,1.6000,20.0000,44,49
2.197,0.0000,0.0000,0.0017,-0.0102,1.6000,20.0000,48,54
2.263,0.0000,0.0000,0.0016,-0.0097,1.6000,20.0000,52,59
2.333,0.0000,0.0000,0.0016,-0.0094,1.6000,20.0000,56,64
2.386,0.0000,0.0000,0.0015,-0.0092,1.6000,20.0000,62,70
2.442,0.0000,0.0000,0.0015,-0.0085,1.6000,20.0000,66,75
2.475,0.0000,0.0000,0.0015,-0.0081,1.6000,20.0000,70,81
2.535,0.0000,0.0000,0.0009,-0.0067,1.6000,20.0000,73,84
2.567,0.0000,0.0000,0.0005,-0.0052,1.6000,20.0000,78,90
2.600,0.0000,0.0000,0.0009,-0.0043,1.6000,20.0000,82,94
2.661,0.0000,0.0000,0.0012,-0.0038,1.6000,20.0000,84,97
2.728,0.0000,0.0000,0.0013,-0.0029,1.6000,20.0000,90,100
2.785,0.0000,0.0000,0.0008,-0.0023,1.6000,20.0000,97,100
2.818,0.0000,0.0000,0.0011,-0.0026,1.6000,20.0000,100,100
2.880,0.0000,0.0000,0.0006,-0.0022,1.6000,20.0000,100,100
2.958,0.0000,0.0000,0.0004,-0.0019,1.6000,20.0000,100,100
3.018,0.0000,0.0000,0.0002,-0.0017,1.6000,20.0000,100,100
3.080,0.0000,0.0000,-0.0005,-0.0040,1.6000,20.0000,100,100
3.140,0.1050,0.0000,-0.0009,-0.0054,1.6000,20.0000,100,100
3.202,0.1050,0.0000,-0.0011,-0.0062,1.6000,20.0000,96,100
3.236,0.1050,0.0000,-0.0007,-0.0073,1.6000,20.0000,100,100
3.299,0.1050,0.0000,-0.0004,-0.0110,1.6000,20.0000,100,100
3.363,0.1050,0.0000,-0.0002,-0.0132,1.6000,20.0000,100,100
3.425,0.1050,0.4950,-0.0001,-0.0151,1.6000,20.0000,100,100
3.491,0.1050,0.4950,0.0011,-0.0181,1.6000,20.0000,100,100
3.548,0.1050,0.4950,-0.0005,-0.0246,1.6000,20.0000,100,100
3.610,0.1050,0.4950,-0.0015,-0.0297,1.6000,20.0000,100,100
3.673,0.1050,0.4950,-0.0027,-0.0334,1.6000,20.0000,100,100
3.740,0.1050,1.9940,-0.0034,-0.0356,1.6000,20.0000,100,100
3.797,0.1050,1.9940,-0.0027,-0.0369,1.6000,20.0000,100,100
3.862,0.2550,1.9940,-0.0022,-0.0371,1.6000,20.0000,100,100
3.921,0.2550,1.9940,-0.0025,-0.0355,1.6000,20.0000,100,100
3.982,0.2550,1.9940,-0.0009,-0.0303,1.6000,20.0000,100,100
4.049,0.2550,3.4880,0.0001,-0.0271,1.6000,20.0000,100,100
4.112,0.2550,3.4880,0.0006,-0.0247,1.6000,20.0000,100,100
4.171,0.4100,3.4880,0.0004,-0.0214,1.6000,20.0000,100,100
4.237,0.4100,3.4880,-0.0022,-0.0122,1.6000,20.0000,100,100
4.300,0.4100,3.4880,-0.0031,-0.0043,1.6000,20.0000,100,100
4.359,0.4100,3.4880,-0.0031,0.0028,1.6000,20.0000,100,100
4.413,0.4100,4.3730,-0.0036,0.0095,1.6000,20.0000,100,100
4.448,0.4100,4.3730,-0.0040,0.0141,1.6000,20.0000,100,100
4.489,0.5575,4.3730,-0.0042,0.0174,1.6000,20.0000,100,100
4.546,0.5575,4.3730,-0.0037,0.0194,1.6000,20.0000,100,100
4.605,0.5575,4.3730,-0.0034,0.0177,1.6000,20.0000,100,100
4.673,0.5575,4.3730,-0.0033,0.0130,1.6000,20.0000,100,100
4.732,0.5575,5.4440,-0.0032,0.0084,1.6000,20.0000,100,100
4.806,0.7100,5.4440,-0.0031,0.0056,1.6000,20.0000,100,100
4.861,0.7100,5.4440,-0.0037,-0.0026,1.6000,20.0000,100,100
4.923,0.7100,5.4440,-0.0046,-0.0082,1.6000,20.0000,100,100
4.987,0.7100,5.4440,-0.0046,-0.0145,1.6000,20.0000,100,100
5.040,0.7100,5.4440,-0.0039,-0.0189,1.6000,20.0000,100,100
5.112,0.7100,6.5870,-0.0048,-0.0263,1.6000,20.0000,100,100
5.181,0.8650,6.5870,-0.0041,-0.0314,1.6000,20.0000,100,100
5.235,0.8650,6.5870,-0.0042,-0.0350,1.6000,20.0000,100,100
5.295,0.8650,6.5870,-0.0037,-0.0390,1.6000,20.0000,100,100
5.357,0.8650,6.5870,-0.0040,-0.0413,1.6000,20.0000,100,100
5.424,0.8650,7.7570,-0.0072,-0.0428,1.6000,20.0000,100,100
5.482,1.0100,7.7570,-0.0079,-0.0412,1.6000,20.0000,100,100
5.542,1.0100,7.7570,-0.0072,-0.0391,1.6000,20.0000,100,100
5.607,1.0100,7.7570,-0.0067,-0.0361,1.6000,20.0000,100,100
5.671,1.0100,7.7570,-0.0076,-0.0318,1.6000,20.0000,100,100
5.730,1.0100,8.5090,-0.0058,-0.0257,1.6000,20.0000,100,100
5.794,1.1600,8.5090,-0.0047,-0.0190,1.6000,20.0000,100,100
5.864,1.1600,8.5090,-0.0046,-0.0132,1.6000,20.0000,100,100
5.921,1.1600,8.5090,-0.0028,-0.0085,1.6000,20.0000,100,100
5.977,1.1600,8.5090,-0.0041,-0.0051,1.6000,20.0000,100,100
6.043,1.1600,9.5640,-0.0048,-0.0019,1.6000,20.0000,100,100
6.104,1.3075,9.5640,-0.0065,0.0007,1.6000,20.0000,100,100
6.169,1.3075,9.5640,-0.0075,0.0016,1.6000,20.0000,100,100
6.231,1.3075,9.5640,-0.0075,0.0022,1.6000,20.0000,100,100
6.294,1.3075,9.5640,-0.0057,0.0013,1.6000,20.0000,100,100
6.355,1.3075,9.5640,-0.0064,0.0002,1.6000,20.0000,100,100
6.414,1.3075,11.0090,-0.0062,-0.0029,1.6000,20.0000,100,100
6.478,1.4550,11.0090,-0.0049,-0.0077,1.6000,20.0000,100,100
6.541,1.4550,11.0090,-0.0036,-0.0112,1.6000,20.0000,70,100
6.610,1.4550,11.0090,-0.0039,-0.0157,1.6000,20.0000,70,100
6.661,1.4550,11.0090,-0.0042,-0.0196,1.6000,20.0000,70,100
6.720,1.4550,12.0030,-0.0049,-0.0220,1.6000,20.0000,70,100
6.757,1.4550,12.0030,-0.0053,-0.0252,1.6000,20.0000,70,100
6.816,1.6050,12.0030,-0.0044,-0.0301,1.6000,20.0000,70,100
6.851,1.6050,12.0030,-0.0032,-0.0330,1.6000,20.0000,3,100
6.913,1.6050,12.0030,-0.0031,-0.0348,1.6000,20.0000,3,100
6.975,1.6050,12.0030,-0.0031,-0.0358,1.6000,20.0000,3,100
7.010,1.6050,12.0030,-0.0030,-0.0365,1.6000,20.0000,3,100
7.077,1.6050,12.7660,-0.0030,-0.0369,1.6000,20.0000,3,100
7.140,1.6050,12.7660,-0.0024,-0.0329,1.6000,20.0000,3,100
7.199,1.6050,12.7660,-0.0020,-0.0299,1.6000,20.0000,3,100
7.260,1.6050,12.7660,-0.0006,-0.0281,1.6000,20.0000,3,100
7.322,1.6050,12.7660,-0.0004,-0.0259,1.6000,20.0000,3,100
7.381,1.6050,13.7770,-0.0020,-0.0221,1.6000,20.0000,3,100
7.420,1.6050,13.7770,-0.0036,-0.0199,1.6000,20.0000,3,100
7.475,1.6050,13.7770,-0.0034,-0.0191,1.6000,20.0000,3,100
7.523,1.6050,13.7770,-0.0044,-0.0169,1.6000,20.0000,3,100
7.575,1.6050,13.7770,-0.0056,-0.0149,1.6000,20.0000,2,100
7.635,1.6050,13.7770,-0.0076,-0.0107,1.6000,20.0000,2,100
7.695,1.6050,14.7820,-0.0087,-0.0082,1.6000,20.0000,2,100
7.760,1.6050,14.7820,-0.0100,-0.0061,1.6000,20.0000,1,100
7.818,1.6050,14.7820,-0.0126,-0.0073,1.6000,20.0000,1,100
7.884,1.6050,14.7820,-0.0148,-0.0086,1.6000,20.0000,0,100
7.945,1.6050,14.7820,-0.0160,-0.0093,1.6000,20.0000,-1,100
8.013,1.6050,15.7270,-0.0162,-0.0110,1.6000,20.0000,-1,100
8.075,1.6050,15.7270,-0.0163,-0.0132,1.6000,20.0000,-1,100
8.135,1.6050,15.7270,-0.0158,-0.0151,1.6000,20.0000,-1,100
8.196,1.6050,15.7270,-0.0149,-0.0163,1.6000,20.0000,-1,100
8.259,1.6050,15.7270,-0.0143,-0.0169,1.6000,20.0000,-1,100
8.320,1.6050,15.7270,-0.0128,-0.0192,1.6000,20.0000,-1,100
8.389,1.6050,16.6010,-0.0113,-0.0205,1.6000,20.0000,0,100
8.447,1.6050,16.6010,-0.0104,-0.0219,1.6000,20.0000,0,100
8.512,1.6050,16.6010,-0.0080,-0.0239,1.6000,20.0000,1,100
8.570,1.6050,16.6010,-0.0066,-0.0251,1.6000,20.0000,1,100
8.635,1.6050,16.6010,-0.0052,-0.0265,1.6000,20.0000,2,100
8.699,1.6050,17.7600,-0.0043,-0.0267,1.6000,20.0000,2,100
8.761,1.6050,17.7600,-0.0032,-0.0262,1.6000,20.0000,2,100
8.827,1.6050,17.7600,-0.0019,-0.0259,1.6000,20.0000,3,100
8.895,1.6050,17.7600,-0.0017,-0.0245,1.6000,20.0000,3,100
8.945,1.6050,17.7600,-0.0010,-0.0237,1.6000,20.0000,3,100
9.011,1.6050,18.7150,-0.0018,-0.0232,1.6000,20.0000,3,100
9.072,1.6050,18.7150,-0.0023,-0.0217,1.6000,20.0000,3,100
9.133,1.6050,18.7150,-0.0038,-0.0196,1.6000,20.0000,3,100
9.167,1.6050,18.7150,-0.0047,-0.0184,1.6000,20.0000,3,100
9.232,1.6050,18.7150,-0.0058,-0.0182,1.6000,20.0000,2,100
9.291,1.6050,18.7150,-0.0065,-0.0181,1.6000,20.0000,2,100
9.355,1.6050,19.6050,-0.0075,-0.0163,1.6000,20.0000,2,100
9.417,1.6050,19.6050,-0.0117,-0.0116,1.6000,20.0000,2,100
9.478,1.6050,19.6050,-0.0142,-0.0081,1.6000,20.0000,0,100
9.541,1.6050,19.6050,-0.0157,-0.0073,1.6000,20.0000,-1,100
9.603,1.6050,19.6050,-0.0166,-0.0074,1.6000,20.0000,-1,100
9.671,1.6050,20.7310,-0.0178,-0.0080,1.6000,20.0000,-2,100
9.729,1.6050,20.7310,-0.0178,-0.0096,1.6000,20.0000,-2,93
9.791,1.6050,20.7310,-0.0173,-0.0118,1.6000,20.0000,-2,93
9.863,1.6050,20.7310,-0.0158,-0.0142,1.6000,20.0000,-2,93
9.918,1.6050,20.7310,-0.0143,-0.0163,1.6000,20.0000,-1,92
9.980,1.6050,21.6600,-0.0122,-0.0188,1.6000,20.0000,-1,92
10.044,1.6050,21.6600,-0.0103,-0.0203,1.6000,20.0000,0,54
10.113,1.6050,21.6600,-0.0086,-0.0217,1.6000,20.0000,1,54
10.165,1.6050,21.6600,-0.0069,-0.0226,1.6000,20.0000,1,53
10.227,1.6050,21.6600,-0.0048,-0.0232,1.6000,20.0000,2,53
10.288,1.6050,21.6600,-0.0029,-0.0241,1.6000,20.0000,2,52
10.353,1.6050,22.4010,-0.0011,-0.0240,1.6000,20.0000,3,52
10.412,1.6050,22.4010,-0.0007,-0.0240,1.6000,20.0000,3,22
10.475,1.6050,22.4010,-0.0004,-0.0234,1.6000,20.0000,3,21
10.547,1.6050,22.4010,-0.0002,-0.0224,1.6000,20.0000,3,21
10.605,1.6050,22.4010,-0.0007,-0.0212,1.6000,20.0000,3,21
10.675,1.6050,23.0060,-0.0010,-0.0187,1.6000,20.0000,3,20
10.725,1.6050,23.0060,-0.0018,-0.0166,1.6000,20.0000,3,-4
10.785,1.6050,23.0060,-0.0029,-0.0148,1.6000,20.0000,3,-4
10.845,1.6050,23.0060,-0.0053,-0.0101,1.6000,20.0000,3,-5
10.880,1.6050,23.0060,-0.0080,-0.0066,1.6000,20.0000,2,-5
10.945,1.6050,23.0060,-0.0102,-0.0046,1.6000,20.0000,1,-5
11.006,1.6050,23.2310,-0.0109,-0.0033,1.6000,20.0000,1,-5
11.043,1.6050,23.2310,-0.0125,-0.0026,1.6000,20.0000,0,-15
11.077,1.6050,23.2310,-0.0141,-0.0016,1.6000,20.0000,0,-15
11.130,1.6050,23.2310,-0.0151,-0.0009,1.6000,20.0000,-1,-16
11.192,1.6050,23.2310,-0.0150,-0.0006,1.6000,20.0000,-1,-16
11.270,1.6050,23.2310,-0.0150,-0.0003,1.6000,20.0000,-1,-17
11.331,1.6050,22.8570,-0.0150,-0.0002,1.6000,20.0000,-1,-17
11.386,1.6050,22.8570,-0.0150,-0.0001,1.6000,20.0000,-1,-3
11.452,1.6050,22.8570,-0.0138,-0.0037,1.6000,20.0000,-1,-3
