timestamp,x,angle,theta1,theta2,x_target,phi_target,pwm_x,pwm_phi
0.065,0.0000,-0.0050,-0.0012,0.0000,1.6000,20.0000,0,0
0.109,0.0000,-0.0050,-0.0012,0.0000,1.6000,20.0000,0,0
0.141,0.0000,-0.0050,-0.0012,0.0000,1.6000,20.0000,0,0
0.177,0.0000,-0.0050,-0.0012,0.0000,1.6000,20.0000,0,0
0.236,0.0000,-0.0050,-0.0012,0.0000,1.6000,20.0000,0,0
0.264,0.0000,-0.0050,-0.0012,0.0000,1.6000,20.0000,0,0
0.306,0.0000,-0.0050,0.0000,-0.0036,1.6000,20.0000,0,0
0.362,0.0000,-0.0050,0.0000,-0.0036,1.6000,20.0000,0,0
0.391,0.0000,-0.0050,0.0000,-0.0036,1.6000,20.0000,0,0
0.430,0.0000,-0.0050,0.0000,-0.0036,1.6000,20.0000,0,0
0.490,0.0000,-0.0050,0.0024,-0.0120,1.6000,20.0000,0,1
0.554,0.0000,-0.0050,0.0012,-0.0120,1.6000,20.0000,0,1
0.613,0.0000,-0.0050,0.0012,-0.0132,1.6000,20.0000,1,1
0.680,0.0000,-0.0050,0.0024,-0.0132,1.6000,20.0000,1,1
0.714,0.0000,-0.0050,0.0012,-0.0132,1.6000,20.0000,1,2
0.770,0.0000,-0.0050,0.0000,-0.0132,1.6000,20.0000,2,2
0.830,0.0000,-0.0050,0.0000,-0.0132,1.6000,20.0000,2,3
0.870,0.0000,-0.0050,0.0000,-0.0120,1.6000,20.0000,3,3
0.927,0.0000,-0.0050,-0.0012,-0.0132,1.6000,20.0000,3,4
0.994,0.0000,-0.0050,0.0000,-0.0132,1.6000,20.0000,4,4
1.049,0.0000,-0.0050,-0.0012,-0.0132,1.6000,20.0000,5,5
1.121,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,6,6
1.182,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,7,8
1.218,0.0000,-0.0050,-0.0048,-0.0132,1.6000,20.0000,8,9
1.287,0.0000,-0.0050,-0.0024,-0.0120,1.6000,20.0000,9,10
1.354,0.0000,-0.0050,-0.0024,-0.0120,1.6000,20.0000,10,12
1.420,0.0000,-0.0050,-0.0024,-0.0120,1.6000,20.0000,12,14
1.479,0.0000,-0.0050,-0.0024,-0.0120,1.6000,20.0000,14,16
1.545,0.0000,-0.0050,-0.0024,-0.0036,1.6000,20.0000,16,18
1.610,0.0000,-0.0050,-0.0024,-0.0036,1.6000,20.0000,18,21
1.656,0.0000,-0.0050,-0.0024,-0.0036,1.6000,20.0000,20,24
1.729,0.0000,-0.0050,-0.0024,-0.0036,1.6000,20.0000,22,25
1.796,0.0000,-0.0050,0.0000,-0.0012,1.6000,20.0000,25,29
1.842,0.0000,-0.0050,0.0000,-0.0012,1.6000,20.0000,28,32
1.907,0.0000,-0.0050,0.0000,-0.0012,1.6000,20.0000,31,35
1.970,0.0000,-0.0050,0.0000,-0.0036,1.6000,20.0000,34,39
2.043,0.0000,-0.0050,0.0000,-0.0036,1.6000,20.0000,37,43
2.104,0.0000,-0.0050,0.0000,-0.0036,1.6000,20.0000,41,48
2.169,0.0000,-0.0050,0.0024,-0.0132,1.6000,20.0000,45,52
2.233,0.0000,-0.0050,0.0024,-0.0132,1.6000,20.0000,50,58
2.300,0.0000,-0.0050,0.0012,-0.0120,1.6000,20.0000,54,62
2.346,0.0000,-0.0050,0.0012,-0.0132,1.6000,20.0000,59,68
2.417,0.0000,-0.0050,0.0000,-0.0132,1.6000,20.0000,62,72
2.479,0.0000,-0.0050,0.0000,-0.0120,1.6000,20.0000,68,78
2.542,0.0000,-0.0050,-0.0012,-0.0132,1.6000,20.0000,74,85
2.603,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,79,91
2.666,0.0000,-0.0050,0.0000,-0.0132,1.6000,20.0000,84,98
2.728,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,90,100
2.788,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,96,100
2.857,0.0000,-0.0050,-0.0036,-0.0120,1.6000,20.0000,100,100
2.917,0.0000,-0.0050,-0.0024,-0.0120,1.6000,20.0000,100,100
2.979,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,100,100
3.040,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,100,100
3.102,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,100,100
3.164,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,100,100
3.217,0.0000,-0.0050,-0.0012,-0.0120,1.6000,20.0000,100,100
3.281,0.1225,-0.0050,-0.0012,-0.0108,1.6000,20.0000,100,100
3.362,0.1225,-0.0050,-0.0048,-0.0096,1.6000,20.0000,100,100
3.406,0.1225,-0.0050,-0.0060,-0.0120,1.6000,20.0000,100,100
3.478,0.1225,3.5820,-0.0072,-0.0180,1.6000,20.0000,100,100
3.547,0.1225,3.5820,-0.0072,-0.0180,1.6000,20.0000,100,79
3.597,0.2825,3.5820,-0.0084,-0.0192,1.6000,20.0000,100,91
3.661,0.2825,3.5820,-0.0048,-0.0311,1.6000,20.0000,80,100
3.729,0.2825,3.5820,-0.0036,-0.0311,1.6000,20.0000,91,100
3.790,0.2825,3.5820,-0.0048,-0.0252,1.6000,20.0000,100,100
3.845,0.2825,7.1410,-0.0036,-0.0264,1.6000,20.0000,100,100
3.904,0.4325,7.1410,-0.0024,-0.0240,1.6000,20.0000,100,4
3.974,0.4325,7.1410,-0.0024,-0.0216,1.6000,20.0000,64,15
4.038,0.4325,7.1410,0.0000,-0.0192,1.6000,20.0000,76,29
4.104,0.4325,7.1410,0.0024,-0.0132,1.6000,20.0000,87,41
4.164,0.4325,9.9760,0.0024,-0.0096,1.6000,20.0000,99,55
4.225,0.4325,9.9760,-0.0036,0.0024,1.6000,20.0000,100,-47
4.288,0.4325,9.9760,-0.0024,0.0060,1.6000,20.0000,100,-34
4.347,0.4325,9.9760,-0.0024,0.0072,1.6000,20.0000,100,-22
4.413,0.4325,9.9760,0.0000,0.0060,1.6000,20.0000,100,-9
4.473,0.4325,12.4590,-0.0048,0.0072,1.6000,20.0000,100,6
4.544,0.5875,12.4590,-0.0036,0.0072,1.6000,20.0000,100,-80
4.601,0.5875,12.4590,-0.0036,0.0060,1.6000,20.0000,100,-65
4.662,0.5875,12.4590,-0.0036,0.0060,1.6000,20.0000,100,-51
4.726,0.5875,12.4590,-0.0060,0.0024,1.6000,20.0000,100,-38
4.786,0.5875,15.3430,-0.0084,-0.0012,1.6000,20.0000,100,-24
4.854,0.5875,15.3430,-0.0108,0.0000,1.6000,20.0000,100,-100
4.910,0.7450,15.3430,-0.0156,-0.0036,1.6000,20.0000,100,-100
4.970,0.7450,15.3430,-0.0144,-0.0012,1.6000,20.0000,100,-95
5.045,0.7450,15.3430,-0.0132,-0.0024,1.6000,20.0000,100,-81
5.099,0.7450,15.3430,-0.0120,-0.0012,1.6000,20.0000,100,-64
5.159,0.7450,15.5400,-0.0108,-0.0012,1.6000,20.0000,100,-52
5.219,0.8925,15.5400,-0.0060,0.0012,1.6000,20.0000,100,-45
5.282,0.8925,15.5400,-0.0036,-0.0012,1.6000,20.0000,100,-30
5.344,0.8925,15.5400,-0.0024,-0.0036,1.6000,20.0000,100,-12
5.406,0.8925,15.5400,-0.0024,-0.0060,1.6000,20.0000,100,3
5.470,0.8925,15.0080,-0.0036,-0.0072,1.6000,20.0000,100,19
5.541,1.0450,15.0080,0.0000,-0.0132,1.6000,20.0000,100,59
5.597,1.0450,15.0080,0.0000,-0.0132,1.6000,20.0000,100,77
5.656,1.0450,15.0080,-0.0012,-0.0132,1.6000,20.0000,100,91
5.720,1.0450,15.0080,-0.0012,-0.0132,1.6000,20.0000,100,100
5.787,1.0450,14.7880,-0.0036,-0.0180,1.6000,20.0000,100,100
5.855,1.1975,14.7880,-0.0036,-0.0204,1.6000,20.0000,100,100
5.908,1.1975,14.7880,-0.0024,-0.0264,1.6000,20.0000,100,100
5.973,1.1975,14.7880,-0.0036,-0.0323,1.6000,20.0000,100,100
6.036,1.1975,14.7880,-0.0120,-0.0371,1.6000,20.0000,100,100
6.097,1.1975,14.7880,-0.0132,-0.0383,1.6000,20.0000,100,100
6.158,1.1975,15.6120,-0.0132,-0.0431,1.6000,20.0000,100,100
6.223,1.3475,15.6120,-0.0168,-0.0503,1.6000,20.0000,100,100
6.286,1.3475,15.6120,-0.0156,-0.0515,1.6000,20.0000,100,100
6.350,1.3475,15.6120,-0.0156,-0.0515,1.6000,20.0000,100,100
6.409,1.3475,15.6120,-0.0156,-0.0515,1.6000,20.0000,100,100
6.477,1.3475,17.6770,-0.0132,-0.0443,1.6000,20.0000,100,100
6.543,1.5000,17.6770,-0.0144,-0.0419,1.6000,20.0000,100,100
6.598,1.5000,17.6770,-0.0132,-0.0371,1.6000,20.0000,50,100
6.665,1.5000,17.6770,-0.0108,-0.0252,1.6000,20.0000,50,100
6.722,1.5000,17.6770,-0.0120,-0.0192,1.6000,20.0000,50,100
6.785,1.5000,19.7650,-0.0120,-0.0132,1.6000,20.0000,50,100
6.846,1.6425,19.7650,-0.0072,0.0072,1.6000,20.0000,50,32
6.904,1.6425,19.7650,-0.0072,0.0072,1.6000,20.0000,-14,32
6.970,1.6425,19.7650,-0.0060,0.0204,1.6000,20.0000,-14,32
7.030,1.6425,19.7650,-0.0060,0.0204,1.6000,20.0000,-14,32
7.094,1.6425,21.1980,-0.0060,0.0204,1.6000,20.0000,-14,32
7.154,1.6425,21.1980,-0.0060,0.0204,1.6000,20.0000,-14,-25
7.216,1.6425,21.1980,-0.0060,0.0204,1.6000,20.0000,-14,-26
7.286,1.6425,21.1980,0.0000,0.0204,1.6000,20.0000,-14,-26
7.346,1.6425,21.1980,0.0012,0.0180,1.6000,20.0000,-14,-26
7.402,1.6425,21.1980,0.0012,0.0180,1.6000,20.0000,-14,-26
7.471,1.6425,22.6810,0.0024,0.0048,1.6000,20.0000,-14,-27
7.533,1.6425,22.6810,0.0000,-0.0096,1.6000,20.0000,-14,-86
7.594,1.6425,22.6810,0.0000,-0.0132,1.6000,20.0000,-14,-87
7.655,1.6425,22.6810,0.0012,-0.0180,1.6000,20.0000,-14,-87
7.724,1.6425,22.6810,-0.0024,-0.0311,1.6000,20.0000,-14,-88
7.785,1.6425,23.8300,-0.0024,-0.0323,1.6000,20.0000,-14,-88
7.844,1.6425,23.8300,-0.0036,-0.0335,1.6000,20.0000,-14,-100
7.905,1.6425,23.8300,-0.0048,-0.0323,1.6000,20.0000,-14,-100
7.965,1.6425,23.8300,-0.0060,-0.0323,1.6000,20.0000,-14,-100
8.038,1.6425,23.8300,-0.0072,-0.0311,1.6000,20.0000,-14,-100
8.097,1.6425,22.7310,-0.0072,-0.0276,1.6000,20.0000,-14,-100
8.161,1.6425,22.7310,-0.0084,-0.0132,1.6000,20.0000,-14,-95
8.222,1.6425,22.7310,-0.0072,-0.0120,1.6000,20.0000,-14,-95
8.279,1.6425,22.7310,-0.0072,-0.0120,1.6000,20.0000,-14,-96
8.345,1.6425,22.7310,-0.0060,0.0012,1.6000,20.0000,-14,-96
8.408,1.6425,21.9560,-0.0036,0.0072,1.6000,20.0000,-14,-97
8.465,1.6425,21.9560,-0.0036,0.0072,1.6000,20.0000,-14,-66
8.543,1.6425,21.9560,-0.0036,0.0072,1.6000,20.0000,-14,-66
8.606,1.6425,21.9560,-0.0048,0.0060,1.6000,20.0000,-14,-67
8.671,1.6425,21.9560,-0.0048,0.0060,1.6000,20.0000,-14,-67
8.727,1.6425,21.9560,-0.0048,0.0060,1.6000,20.0000,-14,-68
8.793,1.6425,21.2090,0.0000,0.0036,1.6000,20.0000,-14,-68
8.860,1.6425,21.2090,0.0000,0.0024,1.6000,20.0000,-14,-38
8.903,1.6425,21.2090,0.0000,0.0000,1.6000,20.0000,-14,-39
8.976,1.6425,21.2090,0.0000,-0.0012,1.6000,20.0000,-14,-39
9.093,1.6425,20.2700,-0.0012,-0.0132,1.6000,20.0000,-14,-39
9.150,1.6425,20.2700,-0.0036,-0.0288,1.6000,20.0000,-14,-2
9.211,1.6425,20.2700,-0.0048,-0.0323,1.6000,20.0000,-14,-2
9.273,1.6425,20.2700,-0.0084,-0.0311,1.6000,20.0000,-14,-2
9.337,1.6425,20.2700,-0.0048,-0.0347,1.6000,20.0000,-14,-2
9.403,1.6425,19.7480,-0.0084,-0.0395,1.6000,20.0000,-14,-2
9.463,1.6425,19.7480,-0.0084,-0.0383,1.6000,20.0000,-14,19
9.521,1.6425,19.7480,-0.0084,-0.0383,1.6000,20.0000,-14,19
9.579,1.6425,19.7480,-0.0096,-0.0383,1.6000,20.0000,-15,19
9.637,1.6425,19.7480,-0.0120,-0.0323,1.6000,20.0000,-15,19
9.703,1.6425,19.6990,-0.0120,-0.0311,1.6000,20.0000,-15,19
9.765,1.6425,19.6990,-0.0108,-0.0311,1.6000,20.0000,-15,21
9.833,1.6425,19.6990,-0.0096,-0.0311,1.6000,20.0000,-15,21
9.893,1.6425,19.6990,-0.0120,-0.0288,1.6000,20.0000,-15,21
9.965,1.6425,19.6990,-0.0096,-0.0240,1.6000,20.0000,-15,22
10.023,1.6425,19.6990,-0.0108,-0.0192,1.6000,20.0000,-15,22
10.082,1.6425,20.2590,-0.0048,-0.0132,1.6000,20.0000,-15,22
10.144,1.6425,20.2590,-0.0048,-0.0072,1.6000,20.0000,-15,-1
10.205,1.6425,20.2590,-0.0036,0.0048,1.6000,20.0000,-15,-1
10.267,1.6425,20.2590,-0.0024,0.0060,1.6000,20.0000,-15,-1
10.334,1.6425,20.2590,-0.0024,0.0060,1.6000,20.0000,-15,-1
